movie_id,titulo,url_wordpress,ruta_local,url_cloudinary,success,error
160314,"1982","https://cinenacional.com/wp-content/uploads/2022/11/0000057044-1.jpg","C:/Users/diego/cinenacional/uploads/2022/11/0000057044-1.jpg","https://res.cloudinary.com/dzndglyjr/image/upload/v1760222902/cinenacional/posters/160314/poster.jpg",true,""
160336,"Akelarre","https://cinenacional.com/wp-content/uploads/2022/11/0000061727-1.jpg","C:/Users/diego/cinenacional/uploads/2022/11/0000061727-1.jpg","https://res.cloudinary.com/dzndglyjr/image/upload/v1760222904/cinenacional/posters/160336/poster.jpg",true,""
160349,"Amalia","https://cinenacional.com/wp-content/uploads/2022/11/0000003346-1.jpg","C:/Users/diego/cinenacional/uploads/2022/11/0000003346-1.jpg","https://res.cloudinary.com/dzndglyjr/image/upload/v1760222906/cinenacional/posters/160349/poster.jpg",true,""
160367,"Asfixia","https://cinenacional.com/wp-content/uploads/2022/11/0000036291-1.jpg","C:/Users/diego/cinenacional/uploads/2022/11/0000036291-1.jpg","https://res.cloudinary.com/dzndglyjr/image/upload/v1760222907/cinenacional/posters/160367/poster.jpg",true,""
160369,"Así es la vida","https://cinenacional.com/wp-content/uploads/2022/11/0000005676-1.jpg","C:/Users/diego/cinenacional/uploads/2022/11/0000005676-1.jpg","https://res.cloudinary.com/dzndglyjr/image/upload/v1760222907/cinenacional/posters/160369/poster.jpg",true,""
160382,"Barcos de papel","https://cinenacional.com/wp-content/uploads/2022/11/0000006715-1.jpg","C:/Users/diego/cinenacional/uploads/2022/11/0000006715-1.jpg","https://res.cloudinary.com/dzndglyjr/image/upload/v1760222908/cinenacional/posters/160382/poster.jpg",true,""
160401,"Canción de cuna","https://cinenacional.com/wp-content/uploads/2022/11/0000008577-1.jpg","C:/Users/diego/cinenacional/uploads/2022/11/0000008577-1.jpg","https://res.cloudinary.com/dzndglyjr/image/upload/v1760222909/cinenacional/posters/160401/poster.jpg",true,""
160405,"Cartas","https://cinenacional.com/wp-content/uploads/2022/11/0000036103-1.jpg","C:/Users/diego/cinenacional/uploads/2022/11/0000036103-1.jpg","https://res.cloudinary.com/dzndglyjr/image/upload/v1760222910/cinenacional/posters/160405/poster.jpg",true,""
160407,"Cartas de amor","https://cinenacional.com/wp-content/uploads/2022/11/0000008753-1.jpg","C:/Users/diego/cinenacional/uploads/2022/11/0000008753-1.jpg","https://res.cloudinary.com/dzndglyjr/image/upload/v1760222911/cinenacional/posters/160407/poster.jpg",true,""
160413,"Celos","https://cinenacional.com/wp-content/uploads/2022/11/0000009200-1.jpg","C:/Users/diego/cinenacional/uploads/2022/11/0000009200-1.jpg","https://res.cloudinary.com/dzndglyjr/image/upload/v1760222912/cinenacional/posters/160413/poster.jpg",true,""
