tmdb_id,full_name,first_name,last_name,gender,reason,movie_title,role
1728952,"Іван Франко","","",NULL,"Job no mapeado: "Short Story" (Writing)","Landscapes for Freedom","Short Story"
4637836,"Felípe Quintans","Felípe","Quintans",NULL,"Primer nombre "Felípe" no encontrado en base de datos","Desinteligencia artificial","cast"
4984580,"Pedro Barrios","","",NULL,"Job no mapeado: "Sound Director" (Sound)","¿Quién inició el incendio?","Sound Director"
2747884,"Ebana Garín","Ebana","Garín",NULL,"Primer nombre "Ebana" no encontrado en base de datos","No Estoy en el Mar","cast"
1993680,"Koke Santa Ana","Koke","Santa Ana",NULL,"Primer nombre "Koke" no encontrado en base de datos","No Estoy en el Mar","cast"
1407620,"Mauricio López","","",NULL,"Job no mapeado: "Sound Re-Recording Mixer" (Sound)","No Estoy en el Mar","Sound Re-Recording Mixer"
4803935,"Comision A","Comision","A",NULL,"Primer nombre "Comision" no encontrado en base de datos","Stressazo","cast"
5025818,"Yamila Mansutti","","",NULL,"Job no mapeado: "Assistant Director" (Directing)","Historias de papel","Assistant Director"
5013984,"Mechi Bove","Mechi","Bove",NULL,"Primer nombre "Mechi" no encontrado en base de datos","Historias de papel","Writer"
5157109,"Luciano Paladino","","",NULL,"Job no mapeado: "Special Effects Makeup Artist" (Costume & Make-Up)","Caníbales Radioactivos de Ultratumba","Special Effects Makeup Artist"
5157101,"Facundo Zuccarelli","","",NULL,"Job no mapeado: "Sound Effects Designer" (Sound)","Caníbales Radioactivos de Ultratumba","Sound Effects Designer"
5166299,"Daiana Villalba","","",NULL,"Job no mapeado: "Costume Assistant" (Costume & Make-Up)","Caníbales Radioactivos de Ultratumba","Costume Assistant"
5166300,"Camila Elizabeth","","",NULL,"Job no mapeado: "Costume Assistant" (Costume & Make-Up)","Caníbales Radioactivos de Ultratumba","Costume Assistant"
5157119,"Marcelo Gomez","","",NULL,"Job no mapeado: "Costume Assistant" (Costume & Make-Up)","Caníbales Radioactivos de Ultratumba","Costume Assistant"
2843430,"Juan Ever Ortiz","","",NULL,"Job no mapeado: "Colorist" (Editing)","Caníbales Radioactivos de Ultratumba","Colorist"
4980947,"Lucila Churriguera","","",NULL,"Job no mapeado: "Production Director" (Production)","Espejismo","Production Director"
4906387,"Federico Turlione","","",NULL,"Job no mapeado: "Assistant Director" (Directing)","Espejismo","Assistant Director"
4980948,"Paloma Santiago","","",NULL,"Job no mapeado: "Cinematography" (Crew)","Espejismo","Cinematography"
4980946,"Martin E. Romero","","",NULL,"Job no mapeado: "Sound Director" (Sound)","Espejismo","Sound Director"
4980951,"Andres De Prinzio","","",NULL,"Job no mapeado: "Camera Operator" (Camera)","Espejismo","Camera Operator"
4980952,"Matias A. García","","",NULL,"Job no mapeado: "Gaffer" (Lighting)","Espejismo","Gaffer"
4980953,"Joaquín Gamba","","",NULL,"Job no mapeado: "Electrician" (Lighting)","Espejismo","Electrician"
4980954,"Eluney Taganone","","",NULL,"Job no mapeado: "Electrician" (Lighting)","Espejismo","Electrician"
3631774,"Lucas Romanelli","","",NULL,"Job no mapeado: "Continuity" (Directing)","Espejismo","Continuity"
4980955,"Alvaro Llera","","",NULL,"Job no mapeado: "Production Assistant" (Production)","Espejismo","Production Assistant"
4980956,"Santiago Gutierrez","","",NULL,"Job no mapeado: "Production Assistant" (Production)","Espejismo","Production Assistant"
4980957,"Micaela Mampel","","",NULL,"Job no mapeado: "Art Department Assistant" (Art)","Espejismo","Art Department Assistant"
4980958,"Valentina Plano","","",NULL,"Job no mapeado: "Art Department Assistant" (Art)","Espejismo","Art Department Assistant"
4980959,"Fátima Toloza","","",NULL,"Job no mapeado: "Art Department Assistant" (Art)","Espejismo","Art Department Assistant"
4980960,"Pablo Gutierrez","","",NULL,"Job no mapeado: "Sound Assistant" (Sound)","Espejismo","Sound Assistant"
4906389,"Lucio Minigutti","","",NULL,"Job no mapeado: "Sound Assistant" (Sound)","Espejismo","Sound Assistant"
4980952,"Matias A. García","","",NULL,"Job no mapeado: "Colorist" (Editing)","Espejismo","Colorist"
4980946,"Martin E. Romero","","",NULL,"Job no mapeado: "Sound Post Production Coordinator" (Sound)","Espejismo","Sound Post Production Coordinator"
4906387,"Federico Turlione","","",NULL,"Job no mapeado: "Sound Post Production Coordinator" (Sound)","Espejismo","Sound Post Production Coordinator"
4703710,"Pedro Pallero","","",NULL,"Job no mapeado: "Cinematography" (Crew)","El extranjero (o El Pamperon't)","Cinematography"
1406432,"Ignacio Masllorens","","",NULL,"Job no mapeado: "Camera Operator" (Camera)","Popular tradición de esta tierra","Camera Operator"
2630393,"Tomás Guiñazú","","",NULL,"Job no mapeado: "Additional Camera" (Camera)","Popular tradición de esta tierra","Additional Camera"
3390025,"Ignacio Codino","","",NULL,"Job no mapeado: "Additional Camera" (Camera)","Popular tradición de esta tierra","Additional Camera"
2843463,"Lucila Rivas","","",NULL,"Job no mapeado: "Camera Operator" (Camera)","Popular tradición de esta tierra","Camera Operator"
4362226,"Héctor Fazio","","",NULL,"Job no mapeado: "Assistant Director" (Directing)","R12","Assistant Director"
4911218,"Pablo Borobia","","",NULL,"Job no mapeado: "Sound Director" (Sound)","R12","Sound Director"
4362224,"Facundo Aybar","","",NULL,"Job no mapeado: "Script" (Crew)","R12","Script"
4362225,"Juan Bahurlet","","",NULL,"Job no mapeado: "Cinematography" (Crew)","R12","Cinematography"
4362224,"Facundo Aybar","","",NULL,"Job no mapeado: "Author" (Writing)","R12","Author"
4993209,"Martín Bou","","",NULL,"Job no mapeado: "Songs" (Sound)","R12","Songs"
4993218,"Leandro Nicolás Sardi","","",NULL,"Job no mapeado: "Production Manager" (Production)","R12","Production Manager"
4993212,"Sol Nievas","","",NULL,"Job no mapeado: "Producer's Assistant" (Production)","R12","Producer's Assistant"
3008005,"Juan Manuel Núñez","","",NULL,"Job no mapeado: "Grip" (Camera)","R12","Grip"
4993229,"Abril Agesta","","",NULL,"Job no mapeado: "Makeup & Hair" (Costume & Make-Up)","R12","Makeup & Hair"
4993232,"Antonella Ruiz","","",NULL,"Job no mapeado: "Makeup Effects" (Crew)","R12","Makeup Effects"
4362226,"Héctor Fazio","","",NULL,"Job no mapeado: "Color Grading" (Editing)","R12","Color Grading"
4362226,"Héctor Fazio","","",NULL,"Job no mapeado: "VFX Editor" (Visual Effects)","R12","VFX Editor"
4740148,"Chiachio & Giannone","Chiachio","& Giannone",NULL,"Primer nombre "Chiachio" no encontrado en base de datos","Nunca fuimos un desierto","Director"
5650483,"Marisa Turco","","",NULL,"Job no mapeado: "Camera Operator" (Camera)","The Witch Of Óbidos","Camera Operator"
5061487,"Amparo Martinez Boero","","",NULL,"Job no mapeado: "Script" (Crew)","Houngan","Script"
4771825,"Humberto Pejoves","","",NULL,"Job no mapeado: "Producer's Assistant" (Production)","Houngan","Producer's Assistant"
5094266,"Luciana Luque","","",NULL,"Job no mapeado: "Producer's Assistant" (Production)","Houngan","Producer's Assistant"
5094269,"Salvador Cordova Valdivia","","",NULL,"Job no mapeado: "Producer's Assistant" (Production)","Houngan","Producer's Assistant"
5094278,"Ignacio Gutierrez","","",NULL,"Job no mapeado: "Gaffer" (Lighting)","Houngan","Gaffer"
5061470,"Andrés Tamayo Ceballos","","",NULL,"Job no mapeado: "Casting" (Production)","Houngan","Casting"
3275809,"Renán Aparicio","Renán","Aparicio",NULL,"Primer nombre "Renán" no encontrado en base de datos","El ciar del río","Director"
3774237,"Javier Jensen","","",NULL,"Job no mapeado: "Sound Post Production Coordinator" (Sound)","Cardumen","Sound Post Production Coordinator"
4638311,"Camila Díaz Costilla","","",NULL,"Job no mapeado: "Sound Director" (Sound)","Cardumen","Sound Director"
4637753,"AKA ariel","AKA","ariel",NULL,"Primer nombre "AKA" no encontrado en base de datos","COMBO15","Music"
5037436,"Teo Behrens","","",NULL,"Job no mapeado: "Assistant Director" (Directing)","Quiéreme Mucho","Assistant Director"
4734752,"Ian Barbis","","",NULL,"Job no mapeado: "Production Supervisor" (Production)","Quiéreme Mucho","Production Supervisor"
4825105,"Aylén Salina","Aylén","Salina",NULL,"Primer nombre "Aylén" no encontrado en base de datos","Sabemos todo sobre la muerte","Art Direction"
3679946,"Thamiris Carvalho de Paulo","","",NULL,"Job no mapeado: "Animation" (Visual Effects)","Cuando estoy lejos de mí","Animation"
3679946,"Thamiris Carvalho de Paulo","Thamiris","Carvalho de Paulo",NULL,"Primer nombre "Thamiris" no encontrado en base de datos","Cuando estoy lejos de mí","Director"
5069019,"Luisina Sordelli","","",NULL,"Job no mapeado: "Camera Operator" (Camera)","Miss Tétano","Camera Operator"
5069022,"Malena Arcuri","","",NULL,"Job no mapeado: "Gaffer" (Lighting)","Miss Tétano","Gaffer"
5069023,"Emmanuel Samolski","","",NULL,"Job no mapeado: "Electrician" (Lighting)","Miss Tétano","Electrician"
5069460,"Luciano Szczyrka","","",NULL,"Job no mapeado: "Still Photographer" (Camera)","Miss Tétano","Still Photographer"
2814605,"Magdalena Ewert","","",NULL,"Job no mapeado: "Continuity" (Directing)","Miss Tétano","Continuity"
5069464,"Carolina Baños y Rivas","","",NULL,"Job no mapeado: "Assistant Director" (Directing)","Miss Tétano","Assistant Director"
5069460,"Luciano Szczyrka","","",NULL,"Job no mapeado: "Location Manager" (Production)","Miss Tétano","Location Manager"
5069475,"Melina Lovato","","",NULL,"Job no mapeado: "Makeup & Hair" (Costume & Make-Up)","Miss Tétano","Makeup & Hair"
5069475,"Melina Lovato","","",NULL,"Job no mapeado: "Makeup Effects Designer" (Costume & Make-Up)","Miss Tétano","Makeup Effects Designer"
5069478,"Lucía Perri","","",NULL,"Job no mapeado: "Costume Designer" (Costume & Make-Up)","Miss Tétano","Costume Designer"
5069485,"Camila Vera","","",NULL,"Job no mapeado: "Boom Operator" (Sound)","Miss Tétano","Boom Operator"
5069016,"Joaquín Neira","","",NULL,"Job no mapeado: "Sound Editor" (Sound)","Miss Tétano","Sound Editor"
5069471,"Jazmin Arbones","Jazmin","Arbones",NULL,"Primer nombre "Jazmin" no encontrado en base de datos","Miss Tétano","Art Direction"
1437867,"Glenna Ross","Glenna","Ross",NULL,"Primer nombre "Glenna" no encontrado en base de datos","La Generación del 60. La amistad que no se conocía","Art Direction"
3703183,"Esteban Trivisonno","","",NULL,"Job no mapeado: "Assistant Director" (Directing)","Desentierros. Los libros que no heredamos","Assistant Director"
4412524,"Martín Casse","","",NULL,"Job no mapeado: "Assistant Director" (Directing)","La gauchada","Assistant Director"
3757365,"Irene Inés Depetris","","",NULL,"Job no mapeado: "Costume Designer" (Costume & Make-Up)","La gauchada","Costume Designer"
1769541,"Damián Brissio","","",NULL,"Job no mapeado: "Makeup & Hair" (Costume & Make-Up)","La gauchada","Makeup & Hair"
2653959,"Jimena Chavez","","",NULL,"Job no mapeado: "Sound Director" (Sound)","La gauchada","Sound Director"
2968146,"Miler Blasco","Miler","Blasco",NULL,"Primer nombre "Miler" no encontrado en base de datos","La gauchada","Executive Producer"
4340150,"Danalí Riquelme","Danalí","Riquelme",NULL,"Primer nombre "Danalí" no encontrado en base de datos","La gauchada","Editor"
5103194,"Tomás Ariel Marco","","",NULL,"Job no mapeado: "Script" (Crew)","Ayni","Script"
5103194,"Tomás Ariel Marco","","",NULL,"Job no mapeado: "Production Coordinator" (Production)","Ayni","Production Coordinator"
5103194,"Tomás Ariel Marco","","",NULL,"Job no mapeado: "Colorist" (Editing)","Ayni","Colorist"
5103222,"Valentina Navarro","","",NULL,"Job no mapeado: "Assistant Director" (Directing)","Ayni","Assistant Director"
5103222,"Valentina Navarro","","",NULL,"Job no mapeado: "Conceptual Illustrator" (Art)","Ayni","Conceptual Illustrator"
5103222,"Valentina Navarro","","",NULL,"Job no mapeado: "2D Artist" (Visual Effects)","Ayni","2D Artist"
5103222,"Valentina Navarro","","",NULL,"Job no mapeado: "2D Sequence Supervisor" (Visual Effects)","Ayni","2D Sequence Supervisor"
5103222,"Valentina Navarro","","",NULL,"Job no mapeado: "Animation" (Visual Effects)","Ayni","Animation"
5103222,"Valentina Navarro","","",NULL,"Job no mapeado: "Graphic Designer" (Art)","Ayni","Graphic Designer"
5103231,"Simón Chiabrando","","",NULL,"Job no mapeado: "Assistant Production Coordinator" (Production)","Ayni","Assistant Production Coordinator"
5103231,"Simón Chiabrando","","",NULL,"Job no mapeado: "Modeling" (Visual Effects)","Ayni","Modeling"
5103231,"Simón Chiabrando","","",NULL,"Job no mapeado: "VFX Artist" (Visual Effects)","Ayni","VFX Artist"
5103231,"Simón Chiabrando","","",NULL,"Job no mapeado: "Concept Artist" (Art)","Ayni","Concept Artist"
5103222,"Valentina Navarro","","",NULL,"Job no mapeado: "Concept Artist" (Art)","Ayni","Concept Artist"
5103231,"Simón Chiabrando","","",NULL,"Job no mapeado: "Animation" (Visual Effects)","Ayni","Animation"
5103231,"Simón Chiabrando","","",NULL,"Job no mapeado: "Animation Coordinator" (Visual Effects)","Ayni","Animation Coordinator"
5103231,"Simón Chiabrando","","",NULL,"Job no mapeado: "Editorial Services" (Editing)","Ayni","Editorial Services"
5103222,"Valentina Navarro","","",NULL,"Job no mapeado: "Animation Coordinator" (Visual Effects)","Ayni","Animation Coordinator"
5103194,"Tomás Ariel Marco","","",NULL,"Job no mapeado: "Animation" (Visual Effects)","Ayni","Animation"
5103194,"Tomás Ariel Marco","","",NULL,"Job no mapeado: "Compositor" (Crew)","Ayni","Compositor"
5103231,"Simón Chiabrando","","",NULL,"Job no mapeado: "Compositing Artist" (Visual Effects)","Ayni","Compositing Artist"
5103232,"Carolina Mardones","","",NULL,"Job no mapeado: "VFX Artist" (Visual Effects)","Ayni","VFX Artist"
5103232,"Carolina Mardones","","",NULL,"Job no mapeado: "Color Designer" (Visual Effects)","Ayni","Color Designer"
5103194,"Tomás Ariel Marco","","",NULL,"Job no mapeado: "Music Consultant" (Sound)","Ayni","Music Consultant"
5103194,"Tomás Ariel Marco","","",NULL,"Job no mapeado: "Author" (Writing)","Ayni","Author"
1292036,"Gustavo Fontán","","",NULL,"Job no mapeado: "Editorial Consultant" (Editing)","La amante de la luz","Editorial Consultant"
4681640,"Esteban Favaro","","",NULL,"Job no mapeado: "Graphic Designer" (Art)","La amante de la luz","Graphic Designer"
4319435,"Lucrecia Matarozzo","","",NULL,"Job no mapeado: "Translator" (Crew)","La amante de la luz","Translator"
4681641,"Ana Lucía Frau","","",NULL,"Job no mapeado: "Production Consultant" (Production)","La amante de la luz","Production Consultant"
4681642,"Renzo Blanc","","",NULL,"Job no mapeado: "Sound Assistant" (Sound)","La amante de la luz","Sound Assistant"
4681643,"Pablo Natale","","",NULL,"Job no mapeado: "Script Consultant" (Writing)","La amante de la luz","Script Consultant"
2737850,"Ma. Virginia Vallés","","",NULL,"Job no mapeado: "Digital Colorist" (Editing)","La amante de la luz","Digital Colorist"
5032402,"Delfina Galván","","",NULL,"Job no mapeado: "Costumer" (Costume & Make-Up)","DAISY","Costumer"
5163663,"Augusto Cárdenas","","",NULL,"Job no mapeado: "Camera Operator" (Camera)","DAISY","Camera Operator"
4709583,"Zafiro Grossi","Zafiro","Grossi",NULL,"Primer nombre "Zafiro" no encontrado en base de datos","Seedbombs - a tutorial for ecosensual guerilla","Director"
4061808,"Tin Wilke","Tin","Wilke",NULL,"Primer nombre "Tin" no encontrado en base de datos","Seedbombs - a tutorial for ecosensual guerilla","Director"
4709579,"Lynx Tironi","Lynx","Tironi",NULL,"Primer nombre "Lynx" no encontrado en base de datos","Seedbombs - a tutorial for ecosensual guerilla","Director"
1980756,"Inés Duacastella","","",NULL,"Job no mapeado: "Colorist" (Editing)","Mondongo III: Kunst der Farbe","Colorist"
1706305,"Agustín Mendilaharzu","","",NULL,"Job no mapeado: "Cinematography" (Crew)","Mondongo III: Kunst der Farbe","Cinematography"
4803708,"Marisa Acarapi","","",NULL,"Job no mapeado: "Assistant Production Coordinator" (Production)","Enmarcada en silencio","Assistant Production Coordinator"
4803712,"Leandro Busse","","",NULL,"Job no mapeado: "Assistant Camera" (Camera)","Enmarcada en silencio","Assistant Camera"
4803713,"Santiago Funes","","",NULL,"Job no mapeado: "Assistant Camera" (Camera)","Enmarcada en silencio","Assistant Camera"
4803715,"Renzo Tari","","",NULL,"Job no mapeado: "Assistant Camera" (Camera)","Enmarcada en silencio","Assistant Camera"
4803720,"Mar Composer","","",NULL,"Job no mapeado: "Compositor" (Crew)","Enmarcada en silencio","Compositor"
4803720,"Mar Composer","","",NULL,"Job no mapeado: "Songs" (Sound)","Enmarcada en silencio","Songs"
4801451,"Julieta Martinez","","",NULL,"Job no mapeado: "Sound Director" (Sound)","Enmarcada en silencio","Sound Director"
4803733,"Heda Romera","","",NULL,"Job no mapeado: "Boom Operator" (Sound)","Enmarcada en silencio","Boom Operator"
4926201,"Club de abuelos narradores de Mar del Plata","Club","de abuelos narradores de Mar del Plata",NULL,"Primer nombre "Club" no encontrado en base de datos","Había una vez, hace 40 años...","cast"
5327457,"Alejandro Morales Somma","","",NULL,"Job no mapeado: "Cinematography" (Crew)","Había una vez, hace 40 años...","Cinematography"
5459514,"Soffia Lo Gatto","Soffia","Lo Gatto",NULL,"Primer nombre "Soffia" no encontrado en base de datos","Almonds","cast"
5651745,"Juan Matías Lluna","","",NULL,"Job no mapeado: "Camera Department Production Assistant" (Camera)","Almonds","Camera Department Production Assistant"
5651737,"Candelaria Caminero","","",NULL,"Job no mapeado: "Assistant Director" (Directing)","Almonds","Assistant Director"
5651745,"Juan Matías Lluna","","",NULL,"Job no mapeado: "Gaffer" (Lighting)","Almonds","Gaffer"
5651748,"Esteban Francisco Catuc","","",NULL,"Job no mapeado: "Gaffer" (Lighting)","Almonds","Gaffer"
5651789,"Carolina Vernet","","",NULL,"Job no mapeado: "Continuity" (Directing)","Almonds","Continuity"
5651790,"Martina Marmol","","",NULL,"Job no mapeado: "Gaffer" (Lighting)","Almonds","Gaffer"
5651792,"Joaquin Marmol","","",NULL,"Job no mapeado: "Gaffer" (Lighting)","Almonds","Gaffer"
5651792,"Joaquin Marmol","","",NULL,"Job no mapeado: "Sound Recordist" (Sound)","Almonds","Sound Recordist"
5651790,"Martina Marmol","","",NULL,"Job no mapeado: "Sound Recordist" (Sound)","Almonds","Sound Recordist"
5651744,"Agustina Fiamma Romani","","",NULL,"Job no mapeado: "Art Department Assistant" (Art)","Almonds","Art Department Assistant"
5651799,"María Alejandra Vega Novoa","","",NULL,"Job no mapeado: "Hairstylist" (Costume & Make-Up)","Almonds","Hairstylist"
4039185,"Nadia Amorena","","",NULL,"Job no mapeado: "Colorist" (Editing)","Almonds","Colorist"
5651799,"María Alejandra Vega Novoa","","",NULL,"Job no mapeado: "Still Photographer" (Camera)","Almonds","Still Photographer"
5651813,"Fabricio Capurro","","",NULL,"Job no mapeado: "Production Assistant" (Production)","Almonds","Production Assistant"
2814061,"Ignacio López Escrivá","","",NULL,"Job no mapeado: "Camera Operator" (Camera)","El vendedor de ilusiones: El caso Generación Zoe","Camera Operator"
1719300,"Nicolas Trovato","","",NULL,"Job no mapeado: "Camera Operator" (Camera)","El vendedor de ilusiones: El caso Generación Zoe","Camera Operator"
5168014,"María Gabriela Vera","","",NULL,"Job no mapeado: "Production Assistant" (Production)","El vendedor de ilusiones: El caso Generación Zoe","Production Assistant"
2416558,"Mario Pedernera","","",NULL,"Job no mapeado: "First Assistant Director" (Directing)","El vendedor de ilusiones: El caso Generación Zoe","First Assistant Director"
4861632,"Joaquin Gueilburt","","",NULL,"Job no mapeado: "Second Assistant Director" (Directing)","El vendedor de ilusiones: El caso Generación Zoe","Second Assistant Director"
5168016,"María Balanza","","",NULL,"Job no mapeado: "Set Decoration" (Art)","El vendedor de ilusiones: El caso Generación Zoe","Set Decoration"
5168018,"Camila Rocío Pérez","","",NULL,"Job no mapeado: "Assistant Art Director" (Art)","El vendedor de ilusiones: El caso Generación Zoe","Assistant Art Director"
3801590,"Santiago Oliva","","",NULL,"Job no mapeado: "Props" (Art)","El vendedor de ilusiones: El caso Generación Zoe","Props"
4687945,"Juan Manuel Lupiañez","","",NULL,"Job no mapeado: "Props" (Art)","El vendedor de ilusiones: El caso Generación Zoe","Props"
5168025,"María Belén Fontana Luchesi","","",NULL,"Job no mapeado: "Makeup & Hair" (Costume & Make-Up)","El vendedor de ilusiones: El caso Generación Zoe","Makeup & Hair"
5168027,"Mauro Rogelio Pérez","","",NULL,"Job no mapeado: "Assistant Camera" (Camera)","El vendedor de ilusiones: El caso Generación Zoe","Assistant Camera"
4182321,"Adrián Leonardo Piñeiro","","",NULL,"Job no mapeado: "Gaffer" (Lighting)","El vendedor de ilusiones: El caso Generación Zoe","Gaffer"
3409296,"Ezequiel Matcovich","","",NULL,"Job no mapeado: "Electrician" (Lighting)","El vendedor de ilusiones: El caso Generación Zoe","Electrician"
4065594,"Joaquin Demaria","","",NULL,"Job no mapeado: "Electrician" (Lighting)","El vendedor de ilusiones: El caso Generación Zoe","Electrician"
2705904,"Cruz Lisandro Morera","","",NULL,"Job no mapeado: "Key Grip" (Camera)","El vendedor de ilusiones: El caso Generación Zoe","Key Grip"
4829777,"Francisco Rosso","","",NULL,"Job no mapeado: "Digital Imaging Technician" (Camera)","El vendedor de ilusiones: El caso Generación Zoe","Digital Imaging Technician"
3397311,"Pablo Franco","","",NULL,"Job no mapeado: "Digital Imaging Technician" (Camera)","El vendedor de ilusiones: El caso Generación Zoe","Digital Imaging Technician"
4324026,"Javier Parodi","","",NULL,"Job no mapeado: "Location Manager" (Production)","El vendedor de ilusiones: El caso Generación Zoe","Location Manager"
2705905,"Juan Pablo Pucheta","","",NULL,"Job no mapeado: "Assistant Grip" (Camera)","El vendedor de ilusiones: El caso Generación Zoe","Assistant Grip"
5168038,"Francisco Viamontes","","",NULL,"Job no mapeado: "Additional Gaffer" (Lighting)","El vendedor de ilusiones: El caso Generación Zoe","Additional Gaffer"
3054474,"Álvaro Bejarano","","",NULL,"Job no mapeado: "Assistant Camera" (Camera)","El vendedor de ilusiones: El caso Generación Zoe","Assistant Camera"
5168040,"Randal Cassata","","",NULL,"Job no mapeado: "Additional Grip" (Camera)","El vendedor de ilusiones: El caso Generación Zoe","Additional Grip"
5168041,"Stu Miller","","",NULL,"Job no mapeado: "Additional Grip" (Camera)","El vendedor de ilusiones: El caso Generación Zoe","Additional Grip"
4875597,"James M. Hicks","","",NULL,"Job no mapeado: "Additional Key Grip" (Camera)","El vendedor de ilusiones: El caso Generación Zoe","Additional Key Grip"
5168043,"Mark Orozco","","",NULL,"Job no mapeado: "Additional Sound Re-Recordist" (Sound)","El vendedor de ilusiones: El caso Generación Zoe","Additional Sound Re-Recordist"
4251798,"Anahí Piccini","","",NULL,"Job no mapeado: "Color Grading" (Editing)","El vendedor de ilusiones: El caso Generación Zoe","Color Grading"
2114688,"Lionel Cornistein","","",NULL,"Job no mapeado: "Visual Effects" (Visual Effects)","El vendedor de ilusiones: El caso Generación Zoe","Visual Effects"
1604061,"Matias Costilla","","",NULL,"Job no mapeado: "Visual Effects" (Visual Effects)","El vendedor de ilusiones: El caso Generación Zoe","Visual Effects"
4878250,"Conan Doyle","","",NULL,"Job no mapeado: "Visual Effects" (Visual Effects)","El vendedor de ilusiones: El caso Generación Zoe","Visual Effects"
3823908,"Hernán Landini","","",NULL,"Job no mapeado: "Visual Effects" (Visual Effects)","El vendedor de ilusiones: El caso Generación Zoe","Visual Effects"
1822428,"Louis Medina","","",NULL,"Job no mapeado: "Visual Effects" (Visual Effects)","El vendedor de ilusiones: El caso Generación Zoe","Visual Effects"
4194570,"Gabriel Fasano","","",NULL,"Job no mapeado: "Assistant Editor" (Editing)","El vendedor de ilusiones: El caso Generación Zoe","Assistant Editor"
5168048,"Nicolás Soukiassian","","",NULL,"Job no mapeado: "Assistant Editor" (Editing)","El vendedor de ilusiones: El caso Generación Zoe","Assistant Editor"
1623992,"Julián Giulianelli","","",NULL,"Job no mapeado: "Online Editor" (Editing)","El vendedor de ilusiones: El caso Generación Zoe","Online Editor"
113376,"Esteban Golubicki","","",NULL,"Job no mapeado: "Online Editor" (Editing)","El vendedor de ilusiones: El caso Generación Zoe","Online Editor"
5103594,"Jonathan Bordarampé","","",NULL,"Job no mapeado: "Animation" (Visual Effects)","Tras los juncos","Animation"
5103595,"Abril Belerenian","","",NULL,"Job no mapeado: "Animation" (Visual Effects)","Tras los juncos","Animation"
5103596,"Patricia Britez","","",NULL,"Job no mapeado: "Animation" (Visual Effects)","Tras los juncos","Animation"
4797090,"Guille Oliva","","",NULL,"Job no mapeado: "Sound Director" (Sound)","Mamá / Mamá","Sound Director"
4148358,"Micaela Cantello","","",NULL,"Job no mapeado: "Production Director" (Production)","Mamá / Mamá","Production Director"
4797092,"Lautaro Goldín","","",NULL,"Job no mapeado: "Sound Assistant" (Sound)","Mamá / Mamá","Sound Assistant"
4161334,"Pilar Giambartolomei","","",NULL,"Job no mapeado: "Production Director" (Production)","Mamá / Mamá","Production Director"
4797089,"Guadalupe Portela","","",NULL,"Job no mapeado: "Assistant Director" (Directing)","Mamá / Mamá","Assistant Director"
3221863,"Marcos Berta","","",NULL,"Job no mapeado: "Special Effects" (Crew)","JEIT","Special Effects"
4711424,"Gabriela Andrades","","",NULL,"Job no mapeado: "Casting" (Production)","JEIT","Casting"
2874221,"Constanza Pugliese","","",NULL,"Job no mapeado: "Special Effects" (Crew)","JEIT","Special Effects"
4066255,"Pamela Archetti","","",NULL,"Job no mapeado: "Special Effects" (Crew)","JEIT","Special Effects"
2087042,"Nikolai Huber","","",NULL,"Job no mapeado: "VFX Artist" (Visual Effects)","JEIT","VFX Artist"
4883434,"Marcelo Cugliari","","",NULL,"Job no mapeado: "Script" (Crew)","The anger of the Uruguay River","Script"
4638308,"Rosamora Fischerman","Rosamora","Fischerman",NULL,"Primer nombre "Rosamora" no encontrado en base de datos","La perla puede ser el nombre de alguien","cast"
2822562,"Andrés Brandariz","","",NULL,"Job no mapeado: "Thanks" (Crew)","La perla puede ser el nombre de alguien","Thanks"
5463977,"Rubén Fernando Stremiz","","",NULL,"Job no mapeado: "Author" (Writing)","Hugs","Author"
2006976,"Hernán Biasotti","","",NULL,"Job no mapeado: "Sound Editor" (Sound)","Goodbye for now","Sound Editor"
4866767,"Saro","Saro","",NULL,"Nombre único no encontrado en base de datos","The SARAMALACARA Multiverse Saga","cast"
