tmdb_id,tmdb_title,tmdb_original_title,tmdb_year,tmdb_release_date,premiere_date,premiere_country,premiere_note,tmdb_overview,tmdb_popularity,tmdb_vote_average,tmdb_vote_count,status,local_id,local_title,local_year,match_reason
1123533,Elda y los monstruos,Elda y los monstruos,2023,2023-11-04,2023-11-07,AR,Festival Internacional de Cine de Mar del Plata,"La magnética Elda quiere convertirse en una estrella de rock. Cuando no está cantando sobre un escenario, ella es Diego Detona, un profesor que vive con su familia en Concordia y que tiene ciertas dud",0.2609,4.3,3,exists_by_tmdb,193489,Elda y los monstruos,2023,Match por tmdb_id
1353872,"Glaciares, huellas del tiempo","Glaciares, huellas del tiempo",2023,2023-11-03,2023-11-03,AR,,"Una antropóloga, una artista, un glaciólogo y un historiador recorren los glaciares argentinos de la Cordillera de los Andes Sur desentrañando la historia, sus leyendas, su impacto cultural y su impor",0.2371,0,0,missing,,,,No encontrada en CineNacional
1196263,Deus Irae,Deus Irae,2023,2023-11-03,2023-11-03,AR,Festival Internacional de Cine de Mar del Plata,El Padre Javier revela que este sacerdote dedica su vida a visitar a familias que afirman haber visto cosas que no pertenecen a este mundo y a limpiar sus hogares de los demonios que intentan poseerlo,2.6078,6.6,5,missing,,,,No encontrada en CineNacional
1196231,Las ausencias,Las ausencias,2023,2023-11-03,2023-11-03,AR,Festival Internacional de Cine de Mar del Plata,"La vida de Juan José Gorasurreta está atravesada por las imágenes. En su nuevo largometraje, el histórico cineclubista se apropia de las películas que lo formaron para encontrar relaciones y patrones ",0.2407,0,0,missing,,,,No encontrada en CineNacional
1175433,Las Bestias,Las Bestias,2023,2023-11-03,2023-11-03,AR,,,0.2415,0,0,missing,,,,No encontrada en CineNacional
1199362,Cuenta regresiva,Cuenta regresiva,2023,2023-11-02,2023-11-02,AR,,"Un extraño monumento en la Pampa de Achala, Córdoba, tiene un significado oculto. Sin embargo siempre hay quien se asombra y comienza a hacerse preguntas. Las respuestas provocan pasiones que nos llev",0.0852,0,0,exists_by_tmdb,191746,Cuenta regresiva,2023,Match por tmdb_id
885031,Las Delicias,Las Delicias,2023,2023-11-02,2021-11-22,NL,34º International Documentary Film Amsterdam,"Un retrato del internado agrotécnico Las Delicias, donde los estudiantes de secundaria encuentran su camino en la vida. Las aventuras de los jóvenes protagonistas hablan por sí solas: el misterio del ",0.3846,8.5,2,exists_by_tmdb,191691,Las delicias,2021,Match por tmdb_id
1395084,Nunca Más,Nunca Más,2023,2023-11-01,2023-11-01,AR,,,0.0293,10,1,missing,,,,No encontrada en CineNacional
1364792,Imágenes para Nina y el árbol,Imágenes para Nina y el árbol,2023,2023-11-01,2023-11-01,AR,,,0.1018,0,0,missing,,,,No encontrada en CineNacional
1203734,Hasta La Próxima Luz del Día,Hasta La Próxima Luz del Día,2023,2023-11-01,2023-10-27,AR,,"un hombre regresa a su hogar con quemaduras severas en el cuerpo. tras acostarse a dormir, recibe una visita de un ser sobrenatural.",0.1301,10,1,missing,,,,No encontrada en CineNacional
1227836,Violencia Cuántica,Violencia Cuántica,2023,2023-10-31,2023-10-31,AR,,Accidentalmente una chica abre un portal hacia otra dimensión y debe sobrevivir a los ataques de abominables criaturas. ¿Podrá sobrevivir o sucumbirá a la locura?,0.1887,0,0,missing,,,,No encontrada en CineNacional
1199188,Bossi: Teoría de la involución,Bossi: Teoría de la involución,2023,2023-10-31,2023-10-31,AR,Prime Video,,0.4346,10,1,missing,,,,No encontrada en CineNacional
1198711,Memorias,Memorias,2023,2023-10-31,2023-10-31,AR,,,0.0978,10,1,missing,,,,No encontrada en CineNacional
1530636,Nadie en algún lugar,Nadie en algún lugar,2023,2023-10-29,2025-08-24,GB,https://www.patreon.com/posts/136695684,,0.1992,0,0,missing,,,,No encontrada en CineNacional
1242174,Golpea mi corazón,Golpea mi corazón,2023,2023-10-29,2023-10-29,AR,,,0.1686,0,0,missing,,,,No encontrada en CineNacional
1198251,S-V/H/S: Un cortometraje de Las Crónicas del Miedo,S-V/H/S: Un cortometraje de Las Crónicas del Miedo,2023,2023-10-29,2023-10-29,AR,,"Un joven youtuber encuentra una caja con varios VHS, sin embargo esto le traerán consecuencias fatales en su vida.",0.1035,0,0,missing,,,,No encontrada en CineNacional
1194822,Con la fuerza del río,Con la fuerza del río,2023,2023-10-29,2023-10-29,AR,Festival Asterisco,"Con la Fuerza del Río acompaña la historia de seis feminidades en el 34º Encuentro Plurinacional de Mujeres, Lesbianas, Trans, Travestis, Bisexuales y No Binaries, realizado en La Plata, 2019. A travé",0.0143,0,0,missing,,,,No encontrada en CineNacional
1194597,El Día Ideal,El Día Ideal,2023,2023-10-29,2023-10-29,AR,,Un joven reflexiona sobre su día a día y encuentra la felicidad en sus amigos.,0.1816,0,0,missing,,,,No encontrada en CineNacional
1198286,"Marta, la musical. Una ópera de Dani Umpi.","Marta, la musical. Una ópera de Dani Umpi.",2023,2023-10-28,2023-10-28,AR,,,0.0357,0,0,missing,,,,No encontrada en CineNacional
1194827,Darlo todo,Darlo todo,2023,2023-10-28,2023-10-28,AR,Festival Asterisco,"“El drag es política pura”, sostiene una de les artistas que protagonizan este documental sobre el arte drag en Argentina a partir del concurso “Miss Lipsync Battle”, que se realiza en el bar Peuteo e",0.2918,0,0,missing,,,,No encontrada en CineNacional
1193629,La naturaleza del misterio,La naturaleza del misterio,2023,2023-10-28,2023-10-28,AR,,,0.1563,0,0,missing,,,,No encontrada en CineNacional
1214189,¡Solos!,¡Solos!,2023,2023-10-27,2023-10-27,AR,,Seis versiones de la confesión de un hombre que golpeó a su hija.,0.0569,0,0,possible_match,9549,Solxs,0,Posible match (80%)
1199276,Benvenuto,Benvenuto,2023,2023-10-27,2023-10-27,AR,,,0.0357,0,0,missing,,,,No encontrada en CineNacional
1180941,144,144,2023,2023-10-27,2023-10-27,AR,,"Para algunas personas año nuevo significa nuevos comienzos, pero para otras podría significar el final de todo...",0.1067,0,0,missing,,,,No encontrada en CineNacional
1458956,DIVINIDAD: a new face,DIVINIDAD: a new face,2023,2023-10-26,2023-10-26,AR,,,0.0957,0,0,missing,,,,No encontrada en CineNacional
1202685,Tencha Reina,Tencha Reina,2023,2023-10-26,2023-10-26,AR,Festival Asterisco,"Una autoficción sobre Tencha de Sagastizabal: psicoanalista, actriz, chamana y gorda. La peli es un retrato onírico sensual, mágico e iridiscente. Un híbrido que muta a fábula. Un cuento de hadas quee",0.2201,0,0,missing,,,,No encontrada en CineNacional
1199284,He has never ever eaten a cake,He has never ever eaten a cake,2023,2023-10-26,2023-10-26,AR,,"Luján está mirando un video para aprender inglés en youtube, cuando el profesor utiliza una frase como ejemplo que despierta sentimientos extraños.",0.0948,0,0,missing,,,,No encontrada en CineNacional
1194858,Maricomio,Maricomio,2023,2023-10-26,2023-10-26,AR,,,0.2034,0,0,missing,,,,No encontrada en CineNacional
1158828,Pibas superpoderosas,Pibas superpoderosas,2023,2023-10-26,2023-08-25,KR,Seoul International Women's  Film Festival,"El Carlos Pellegrini, un tradicional colegio de la ciudad de Buenos Aires, es sacudido por un nuevo protagonismo de las alumnas. Milena es alumna consejera; Ana, es la presidenta del Centro de Estudia",0.1275,0,0,exists_by_tmdb,191326,Pibas superpoderosas,2023,Match por tmdb_id
1108032,El fin justifica los miedos,El fin justifica los miedos,2023,2023-10-26,2023-10-26,AR,,,0.0214,0,0,missing,,,,No encontrada en CineNacional
1002459,El rapto,El rapto,2023,2023-10-26,2023-09-02,IT,Venice Film Festival,Basando en el libro homónimo de Martín Sivak. El 5 de diciembre de 1990 un grupo de obreros que levantaba un hotel en el centro de Buenos Aires vio cómo Jorge Sivak se lanzaba al vacío sin darles tiem,5.6628,6.578,45,missing,,,,No encontrada en CineNacional
1199282,Oro Rojo,Oro Rojo,2023,2023-10-25,2023-10-25,AR,,"Darío Bravo, el capitán de la embarcación, y sus hijos, navegan las frías aguas del canal Beagle en búsqueda de la preciada centolla fueguina, un exquisito manjar gastronómico; especie que se encuentr",0.0712,0,0,missing,,,,No encontrada en CineNacional
1197791,OUROBOROS: Un retrato imaginario de Marcelo Fox,OUROBOROS: Un retrato imaginario de Marcelo Fox,2023,2023-10-25,2023-10-25,AR,14° Festival REC- Festival de Estudiantes de Artes Audiovisuales de Universidades Públicas,"En Buenos Aires, en la década de los 1960's, un poeta maldito desarrolla una corrosiva obra performática y recibe una condena social. Años más tarde, la violencia presente en sus escritos se hace carn",0.2621,10,1,missing,,,,No encontrada en CineNacional
1196817,Rencores,Rencores,2023,2023-10-25,2023-10-25,AR,,"Paulina regresa a su casa con las cenizas de su difunto esposo. Pasan las horas y hace su día con la rutina de siempre pero aturdida por emociones encontradas. Mientras realiza su rutina, recuerda ama",0.255,0,0,missing,,,,No encontrada en CineNacional
1186213,Amor de madre,Amor de madre,2023,2023-10-25,2023-10-25,AR,,,0.0503,0,0,missing,,,,No encontrada en CineNacional
1174165,El paranoico,El paranoico,2023,2023-10-25,2023-10-25,AR,,"Un retrato de Gabriel Medina, director y guionista de ""Los paranoicos"" y ""La araña vampiro"". Nos cuenta cómo es su proceso creativo y qué busca a la hora de hacer películas.",0.2023,10,1,missing,,,,No encontrada en CineNacional
1198012,Guarda Vieja 3458 timbre 3/6,Guarda Vieja 3458 timbre 3/6,2023,2023-10-22,2023-10-22,PT,,,0.0977,5,1,missing,,,,No encontrada en CineNacional
1201188,Ojos,Ojos,2023,2023-10-20,2023-10-20,AR,,Ojos girando en un caleidoscopio,0.0421,7,1,missing,,,,No encontrada en CineNacional
1195813,El Nido,El Nido,2023,2023-10-20,2023-10-20,AR,,,0.3431,0,0,possible_match,7585,El niño,0,Posible match (86%)
1128001,Ariel,Ariel,2023,2023-10-20,2022-11-20,IN,International Film Festival of India - GOA,,0.3603,7.8,7,exists_by_tmdb,190524,Ariel,2022,Match por tmdb_id
1053426,Conversaciones sobre el odio,Conversaciones sobre el odio,2023,2023-10-20,2023-04-20,AR,BAFICI,"Basada en el test de Bechdel, Conversaciones sobre el odio es un thriller psicológico que narra en tiempo real el último encuentro entre dos mujeres. Un manifiesto contra la discriminación de la gente",0.0957,10,1,missing,,,,No encontrada en CineNacional
1492361,Mil rostros,Mil rostros,2023,2023-10-19,2023-10-19,AR,UNLP,,0.1904,0,0,missing,,,,No encontrada en CineNacional
1472985,La Carga,La Carga,2023,2023-10-19,2023-10-19,AR,,,0.1493,0,0,missing,,,,No encontrada en CineNacional
1193417,El ruido del tiempo,El ruido del tiempo,2023,2023-10-19,2023-10-19,AR,,El fantasma de un antropólogo sueco regresa al lugar de sus estudios de campo en el altiplano de los Andes. Allí se encontrará con otra alma errante.,0.1259,0,0,exists_by_tmdb,191639,El ruido del tiempo,2023,Match por tmdb_id
1050001,Recuerdos del mal,Recuerdos del mal,2023,2023-10-19,2023-10-19,AR,,"Laura, una joven enfermera, es contratada para cuidar de Amalia, una anciana que ha perdido la memoria. Mientras Laura investiga que es lo que trama la familia y Amalia comienza lentamente a recordar,",0.3443,5,1,exists_by_tmdb,191665,Recuerdos del mal,2023,Match por tmdb_id
1017388,Auxilio,Auxilio,2023,2023-10-19,2023-07-01,KR,Bucheon International Fantastic Film Festival,"Buenos Aires, 1930. Emilia es una chica rebelde a quien la familia interna en un hospicio para enfermas mentales administrado por monjas. Las fuerzas paranormales comienzan a acumularse entre los sant",0.6639,10,1,exists_by_tmdb,162563,Auxilio,2023,Match por tmdb_id
808972,Norma,Norma,2023,2023-10-19,2023-10-19,AR,,"La tranquila vida de una pueblerina sexagenaria entra en crisis cuando su empleada doméstica veinteañera renuncia. En medio del caos, parte con una nueva y excéntrica amiga en busca de la vida que sie",0.2832,6.1,9,exists_by_tmdb,188567,Norma,2023,Match por tmdb_id
1310665,SIN FUTURO MIENTRAS TANTO,SIN FUTURO MIENTRAS TANTO,2023,2023-10-18,2024-07-12,AR,Enerc Se Proyecta 2024,"La misma voz que recita un poema de furia y desencanto es la que convierte un centro cultural en un espacio de libertad y alegría compartida. Entre las contradicciones del arte, la contracultura, y la",0.1408,0,0,missing,,,,No encontrada en CineNacional
1166644,La Fiesta,La Fiesta,2023,2023-10-18,2023-10-18,FR,,,0.0539,0,0,missing,,,,No encontrada en CineNacional
1193583,Brotherhood of Games 2,Brotherhood of Games 2,2023,2023-10-17,2023-10-17,US,,,0,0,0,missing,,,,No encontrada en CineNacional
714889,Los delincuentes,Los delincuentes,2023,2023-10-16,2023-05-18,FR,Cannes Film Festival,"Dos empleados de banco en un determinado momento de sus vidas se cuestionan la existencia rutinaria que llevan adelante. Uno de ellos encuentra una solución, cometer un delito. De alguna manera lo log",0.4494,6.4,91,exists_by_tmdb,191575,Los delincuentes,2023,Match por tmdb_id
1190158,El portador,El portador,2023,2023-10-15,2023-10-15,AR,Tandil Cine,Guille es un repartidor nocturno a quien se le encarga una misión peligrosa pero importantísima: debe llevar un cofre misterioso a una dirección al otro lado de la ciudad. El joven vivirá la noche más,0.2165,0,0,missing,,,,No encontrada en CineNacional
1194766,Trance,Trance,2023,2023-10-14,2023-10-14,AR,,,0.4163,0,0,missing,,,,No encontrada en CineNacional
1063702,Con un ovillo de lana,Con un ovillo de lana,2023,2023-10-14,2023-10-14,US,Mill Valley Film Festival,,0.089,0,0,missing,,,,No encontrada en CineNacional
1267583,"Emar Acosta. Doctora, tiene la palabra","Emar Acosta. Doctora, tiene la palabra",2023,2023-10-13,2023-10-13,AR,,"Documental sobre una mujer que fue la primera diputada de Latinoamérica. Una pionera que quedó en el olvido.  A través del trabajo que una alumna de secundaria deberá hacer sobre su figura, se unen hi",0.2109,0,0,missing,,,,No encontrada en CineNacional
1188220,Bajo Observación,Bajo Observación,2023,2023-10-13,2023-10-13,FR,,,0.1822,0,0,missing,,,,No encontrada en CineNacional
1169177,"Mi música, mi tierra: Luciano Pereyra","Mi música, mi tierra: Luciano Pereyra",2023,2023-10-13,2023-10-13,AR,Disney+,,0.0261,0,0,missing,,,,No encontrada en CineNacional
1322134,Feliz cumple Peti,Feliz cumple Peti,2023,2023-10-12,2023-10-12,AR,,"Pamela, tras regresar a casa luego de muchos años, se ve obligada a enfrentar los problemas que alguna vez quiso dejar atrás.",0.0893,0,0,missing,,,,No encontrada en CineNacional
1189927,El duelo,El duelo,2023,2023-10-12,2023-10-12,AR,,"Ernesto, un hombre atrapado en una vida gris y atormentado por la depresión, descubre accidentalmente la traición de su esposa, lo que lo lleva al borde del abismo. Incapaz de encontrar el coraje para",4.0819,6.134,183,exists_by_title,191193,El duelo,2022,Match por título (100%)
1189912,Otra semilla,Otra semilla,2023,2023-10-12,2023-10-12,AR,,"Dolores Etchevehere, una mujer perteneciente a una de las familias terratenientes de Argentina, a partir de la muerte de su padre, se ve despojada de manera fraudulenta, por parte de su familia, de to",0.1774,0,0,exists_by_title,191167,Otra semilla,2022,Match por título (100%)
1184872,Radio Oriente,Radio Oriente,2023,2023-10-12,2023-10-12,AR,,El obediente jefe de limpieza de una emisora ​​de radio de un pequeño pueblo se atrinchera en su interior para resistir la venta de dicha radio a un grupo mafioso oriental.,0.4294,0,0,exists_by_tmdb,191277,Radio Oriente,2023,Match por tmdb_id
1047185,Puerto Deseado,Puerto Deseado,2023,2023-10-12,2022-11-09,NL,,"Marcelo, un ex-combatiente de Malvinas, planifica un viaje largamente soñado para regresar a las islas sin pasaporte y plantar bandera Argentina cuarenta años después. Una lancha llamada Huesos ocupa ",0.1962,0,0,exists_by_tmdb,191176,Puerto deseado,2023,Match por tmdb_id
1191244,Glosario neofascista,Glosario neofascista,2023,2023-10-11,2023-10-11,AR,,Porque las palabras ya no se sabe que dicen/ Porque dicen lo que no dicen/ Porque la lengua está fuera de quicio/ Porque el quicio es un invento que nada dice/ Porque vaciar la lengua fue/es un proyec,0,0,0,missing,,,,No encontrada en CineNacional
1107960,Al final el día,Al final el día,2023,2023-10-11,2023-10-11,TW,Kaohsiung Film Festival,,0.1025,0,0,exists_by_tmdb,188714,Al final el día,2023,Match por tmdb_id
989589,Los colonos,Los colonos,2023,2023-10-11,2023-05-22,FR,Cannes Film Festival (Un Certain Regard),"Chile, principios del siglo XX. José Menéndez, un rico terrateniente, contrata a tres jinetes para que delimiten el perímetro de su extensa propiedad y abran una ruta hacia el océano Atlántico a travé",6.0696,6.769,143,exists_by_tmdb,9980,Los colonos,2023,Match por tmdb_id
1467310,"Moncho Águila, ecos de una voz perdida","Moncho Águila, ecos de una voz perdida",2023,2023-10-10,2023-10-10,AR,,,0.233,0,0,missing,,,,No encontrada en CineNacional
1220241,La primera imagen de Marte,La primera imagen de Marte,2023,2023-10-08,2023-10-08,AR,,"El 20 de julio de 1976, Estados Unidos llegó a Marte y transmitió en vivo la llegada de la primera imagen del planeta rojo. Esa misma noche, sucedió el “Apagón de Ledesma” en la provincia de Jujuy dur",0.0924,0,0,missing,,,,No encontrada en CineNacional
1188314,Espíritu imperecedero,Espíritu imperecedero,2023,2023-10-08,2023-10-08,AR,Enerc Se Proyecta,Corto de la ENERC,0.1257,0,0,missing,,,,No encontrada en CineNacional
1172144,Ahru,Ahru,2023,2023-10-08,2023-10-15,GB,BFI London Film Festival,,0.1093,6,1,missing,,,,No encontrada en CineNacional
1112852,La Oscuridad Más Oscura,La Oscuridad Más Oscura,2023,2023-10-08,2023-10-08,AR,Festival de Cine de Ezeiza,,0.4019,0,0,missing,,,,No encontrada en CineNacional
1197172,La esperanza,La esperanza,2023,2023-10-07,2023-02-11,AR,Marco Verano Cultural 2023 San Juan,"Semita (50), un informático recién salido de prisión, desea ir a ver a su hija Ámbar (24) y recuperar el tiempo perdido, pero se entera que vive en España. Pocho (50), un antiguo compañero de robo, le",0.1086,0,0,missing,,,,No encontrada en CineNacional
1188311,Ambar,Ambar,2023,2023-10-07,2023-10-07,AR,Enerc Se Proyecta,Corto de la ENERC,0.1102,0,0,missing,,,,No encontrada en CineNacional
1188307,Nosotras,Nosotras,2023,2023-10-07,2023-10-07,AR,Enerc Se Proyecta,Corto de la ENERC,0.0071,0,0,missing,,,,No encontrada en CineNacional
1188305,Dora Seguel,Dora Seguel,2023,2023-10-07,2023-10-07,AR,Enerc Se Proyecta,,0.1265,0,0,missing,,,,No encontrada en CineNacional
1188192,Alza tus manos doradas al sol,Alza tus manos doradas al sol,2023,2023-10-06,2023-10-06,AR,,"A partir de un sueño y un accidente domestico en medio de la noche, un joven recuerda a su ex novio con quien solían ensayar una obra para el Teatro Cervantes. Desde esa separación, algo en él permane",0.144,0,0,missing,,,,No encontrada en CineNacional
1111029,Catálogo para una familia,Catálogo para una familia,2023,2023-10-06,2023-04-21,AR,BAFICI,"El nieto del escultor Jorge Michel reconstruye la vida y el legado de su abuelo, a quien no conoció y de quien tiene sólo diez fotografías. Visita depósitos, archivos y colecciones siguiendo la huella",0.4975,0,0,exists_by_tmdb,191156,Catálogo para una familia,2023,Match por tmdb_id
883137,El castillo,El castillo,2023,2023-10-06,2023-02-16,DE,Berlinale,Justina ha sido recompensada por su antigua jefa por haberse dedicado a ella durante toda su vida como criada con una colosal mansión en lo más profundo de la Pampa argentina. La única condición es qu,0.7205,5.875,8,exists_by_tmdb,162625,El castillo,2023,Match por tmdb_id
1234262,The Gay Agenda 25,The Gay Agenda 25,2023,2023-10-05,2023-10-05,US,,,0.7616,0,0,missing,,,,No encontrada en CineNacional
1189053,Ave maría,Ave maría,2023,2023-10-05,2023-10-05,AR,,"Agapito es un estudiante de El Colegio. Un día, la blanca palomita, se encierra en el baño a masturbarse con Paloma, una compañera de su curso. Pero otra compañera, sin su consentimiento, abrirá la pu",0.0462,0,0,exists_by_tmdb,191353,Ave maría,2023,Match por tmdb_id
1189050,Quiero volverme tiempo: Victor Heredia y Latinoamérica,Quiero volverme tiempo: Victor Heredia y Latinoamérica,2023,2023-10-05,2023-10-05,AR,,"Narra la vida y obra de Víctor Heredia, artista trascendental de la música popular Argentina y Latinoamericana. Refleja, como la realidad social y política de América Latina en el último medio siglo h",0.1181,0,0,exists_by_tmdb,191268,Quiero volverme tiempo,2023,Match por tmdb_id
1189049,"Hedy Crilla, maestra de actores","Hedy Crilla, maestra de actores",2023,2023-10-05,2023-10-05,AR,,"En 1940, la actriz judía austríaca Hedwig Schlichter llega a la Argentina huyendo del nazismo y dejando atrás una promisoria carrera en cine y teatro. Aquí introduce el Método de Stanislavsky adaptánd",0.2337,0,0,exists_by_tmdb,191390,"Hedy Crilla, maestra de actores",2023,Match por tmdb_id
854267,Lennons,Lennons,2023,2023-10-05,2023-10-05,AR,,"Cuenta la irrupción de un imitador de John Lennon, a quien un especialista presenta como el verdadero ídolo, engañando a un famoso presentador de televisión que planea una temible venganza.",0.0701,10,1,exists_by_tmdb,190505,Lennons,2023,Match por tmdb_id
764442,Puan,Puan,2023,2023-10-05,2023-09-26,ES,San Sebastián International Film Festival,"Marcelo Peña es desde hace años profesor asistente de filosofía política en la Facultad de la UBA de la calle Puan. Tras la muerte de su mentor, el venerable profesor Caselli, se ha abierto una brutal",0.9364,6.442,43,exists_by_tmdb,9829,Puán,2023,Match por tmdb_id
744857,Cuando acecha la maldad,Cuando acecha la maldad,2023,2023-10-05,2023-09-13,CA,Toronto International Film Festival,En una aldea remota donde dos hermanos encuentran a un hombre infectado por un demonio que está a punto de dar a luz al mal mismo. En un momento en que el exorcismo parece ser de poca utilidad para pr,4.7075,7.179,1350,exists_by_tmdb,191146,Cuando acecha la maldad,2023,Match por tmdb_id
1184699,Las fronteras se movían,Las fronteras se movían,2023,2023-10-04,2023-10-04,AR,FIDBA,"Un road movie documental en primera persona sobre el silencio familiar, la verdad y la memoria. Bajo la sombra de tres hermanos desaparecidos Marina intenta desentrañar el origen de su abuelo materno,",0.1071,0,0,exists_by_tmdb,191291,Las fronteras se movían,2023,Match por tmdb_id
995034,Turno nocturno,Turno nocturno,2023,2023-10-03,2023-04-19,AR,24° BAFICI,"Tras una seguidilla de noches exhaustivas en el albergue transitorio Palo Alto, el Conserje nocturno se enfrentará a una noche atípica, la cual pondrá a prueba su desempeño laboral. La aparición de un",0.7462,6.2,4,missing,,,,No encontrada en CineNacional
1252802,Caracol,Caracol,2023,2023-10-01,2023-10-01,AR,,,0.0782,0,0,missing,,,,No encontrada en CineNacional
1198340,Cine Alex,Cine Alex,2023,2023-10-01,2023-10-01,US,,,0.0361,0,0,missing,,,,No encontrada en CineNacional
1197786,Especies de compañia,Especies de compañia,2023,2023-10-01,2023-10-01,US,,,0.0789,0,0,missing,,,,No encontrada en CineNacional
1197784,La necesidad de un testigo,La necesidad de un testigo,2023,2023-10-01,2023-10-01,US,,,0.0256,0,0,missing,,,,No encontrada en CineNacional
1197782,Sexto continente,Sexto continente,2023,2023-10-01,2023-10-01,US,,,0.2472,0,0,missing,,,,No encontrada en CineNacional
1188702,Melancolia de una mente muerta,Melancolia de una mente muerta,2023,2023-10-01,2023-10-01,AR,10,Un padre que va a visitar a su hija en coma,0,0,0,missing,,,,No encontrada en CineNacional
1169347,Corrientes mercuriales,Corrientes mercuriales,2023,2023-10-01,2023-10-01,US,,,0.2547,0,0,missing,,,,No encontrada en CineNacional
1155922,Tegucigalpa no tiene Street View,Tegucigalpa no tiene Street View,2023,2023-10-01,2023-10-01,US,,"El Gran Kan ha soñado una ciudad,  la describe a Marco Polo. Guiados por el testimonio de uno de sus antiguos habitantes, recorremos una ciudad imaginada, una imposible. Un restaurante vacío, una call",0.2037,0,0,missing,,,,No encontrada en CineNacional
1375051,Antes que más grande,Antes que más grande,2023,2023-09-30,2023-09-30,AR,Festival Clave 13/17,"Fran es un niño apasionado por el skate, quien parece tener una pequeña preocupación por llegar a cierta edad: “Para mí a los trece años empieza la edad difícil. A mi primo y a mi hermano les pasó. Te",0.2712,0,0,missing,,,,No encontrada en CineNacional
1186136,Milena,Milena,2023,2023-09-30,2023-09-30,AR,,Una adolescente se enfrenta a la pregunta “Quien soy?” y al parecer la respuesta depende de cada perspectiva desde la que ella es vista.,0.0643,0,0,missing,,,,No encontrada en CineNacional
1185906,Remitente,Remitente,2023,2023-09-30,2023-09-30,AR,,"LUCIO (24), sicario, recibe una carta que no tiene remitente pidiendo matar a un hombre llamado DANIEL (50). Lucio acepta el trabajo para poder pagar la deuda que tiene, porque que si no paga, su vida",0.0387,0,0,missing,,,,No encontrada en CineNacional
1184107,Antecessum,Antecessum,2023,2023-09-30,2023-09-30,AR,,"Un hombre que se encuentra sentado en una silla, tiene que tomar la difícil decisión de cruzar o no cruzar la puerta de la habitación en la que se está.",0.135,10,1,missing,,,,No encontrada en CineNacional
1181714,La otra hermana,La otra hermana,2023,2023-09-30,2023-09-30,US,,,0.1953,0,0,missing,,,,No encontrada en CineNacional
1169174,"Mi música, mi tierra: Carlos Vives","Mi música, mi tierra: Carlos Vives",2023,2023-09-29,2023-09-29,AR,Disney+,,0.0981,10,1,missing,,,,No encontrada en CineNacional
1488129,"Macongo, la Córdoba africana","Macongo, la Córdoba africana",2023,2023-09-28,2023-09-28,AR,,,0.0967,0,0,missing,,,,No encontrada en CineNacional
1194541,TESORO,TESORO,2023,2023-09-28,2023-09-28,AR,,"Concierto que fusiona disciplinas, estilos y géneros en un recorrido musical hacia el “tesoro”: la fuerza renovadora con la que surgen, en el mapa cultural argentino contemporáneo, una selección de ar",0.1993,0,0,missing,,,,No encontrada en CineNacional
1185460,BIZAPOP,BIZAPOP,2023,2023-09-28,2023-09-28,AR,,"Tras batir todos los récords mundiales de la mano de distintas sesiones, pero sobre todo de la que compartió con Shakira tras la separación de la colombiana, ahora Bizarrap se hace llamar Bizapop y as",0.1729,10,1,missing,,,,No encontrada en CineNacional
1184894,Una flor en el barro,Una flor en el barro,2023,2023-09-28,2024-10-25,KR,Catholic Film Festival,"Un maestro llega a un humilde colegio del conurbano bonaerense para ejercer una suplencia. Allí conoce a Sofía, una niña superdotada de 7 años. El maestro rápidamente nota que Sofía puede ser un caso ",0.2543,7.8,16,exists_by_tmdb,191380,Una flor en el barro,2023,Match por tmdb_id
1184689,Hacia afuera blanco,Hacia afuera blanco,2023,2023-09-28,2023-09-28,AR,,El retrato de mi relación con mi padre y el silencio entre nosotros. En una casa junto al río mi padre pasa sus días mientras yo intento hablar con él. Las estaciones pasan con el sentimiento de un te,0.1567,0,0,exists_by_tmdb,191216,Hacia afuera blanco,2023,Match por tmdb_id
1183806,Desierto,Desierto,2023,2023-09-28,2023-09-28,AR,La Plata International Independent Film Festival - FestiFreak,"Desierto deriva del prefijo De: separación, y el verbo Serere: entretejer o enlazar. Camino y recopilo imágenes para comprender el lugar del que vengo, la estepa patagónica en las afueras de Comodoro ",0.1757,8,1,missing,,,,No encontrada en CineNacional
1182139,Porcelanas,Porcelanas,2023,2023-09-28,2023-09-28,BR,,,0.2276,0,0,missing,,,,No encontrada en CineNacional
1166740,Amor sin sentido,Amor sin sentido,2023,2023-09-28,2023-09-28,CO,,"Un sedentario y superficial aspirante a editor cinematográfico pondrá a prueba sus sentidos y emociones al enamorarse de una talentosa y brillante cocinera ciega, que, paradójicamente, lo hará ver la ",0.352,6.9,16,missing,,,,No encontrada en CineNacional
1078805,Los impactados,Los impactados,2023,2023-09-28,2023-09-28,ES,Festival de San Sebastián,El impacto de un rayo que sufre Ada durante una tormenta en el campo la reconfigura física y psíquicamente. Además de las secuelas visibles la inquietan una serie de extraños síntomas que no puede con,1.2369,6.8,8,exists_by_tmdb,193918,Los impactados,2023,Match por tmdb_id
942928,Unicornio,Unicornio,2023,2023-09-28,2023-09-28,AR,,"En el barrio de Constitución, cuatro mujeres muy distintas intentarán descubrir qué es el amor. No encontrarán las respuestas, pero juntas aprenderán que no hay amor si no se quieren a sí mismas.",1.0731,0,0,missing,,,,No encontrada en CineNacional
1492846,Imaginero de Alarife,Imaginero de Alarife,2023,2023-09-27,2023-09-27,AR,,,1.7509,0,0,missing,,,,No encontrada en CineNacional
