tmdb_id,full_name,first_name,last_name,gender,reason,movie_title,role
5703232,"Angeles Alonso","Angeles","Alonso",NULL,"Primer nombre "Angeles" no encontrado en base de datos","El sueño imposible","cast"
4552548,"Mintcho Garrammone","Mintcho","Garrammone",NULL,"Primer nombre "Mintcho" no encontrado en base de datos","El sueño imposible","Music"
