tmdb_id,full_name,first_name,last_name,gender,reason,movie_title,role
5239522,"Lina Speratti","","",NULL,"Job no mapeado: "Makeup & Hair Assistant" (Costume & Make-Up)","Entre plumas falsas y balas verdaderas","Makeup & Hair Assistant"
5239523,"Agustín Fortuni","","",NULL,"Job no mapeado: "Makeup & Hair Assistant" (Costume & Make-Up)","Entre plumas falsas y balas verdaderas","Makeup & Hair Assistant"
5239524,"Camila Uriarte","","",NULL,"Job no mapeado: "Costume Designer" (Costume & Make-Up)","Entre plumas falsas y balas verdaderas","Costume Designer"
5239524,"Camila Uriarte","","",NULL,"Job no mapeado: "Hair Designer" (Costume & Make-Up)","Entre plumas falsas y balas verdaderas","Hair Designer"
5239524,"Camila Uriarte","","",NULL,"Job no mapeado: "Makeup Designer" (Costume & Make-Up)","Entre plumas falsas y balas verdaderas","Makeup Designer"
5239526,"Joaquina Toledo","","",NULL,"Job no mapeado: "Art Department Assistant" (Art)","Entre plumas falsas y balas verdaderas","Art Department Assistant"
5069019,"Luisina Sordelli","","",NULL,"Job no mapeado: "Camera Operator" (Camera)","Entre plumas falsas y balas verdaderas","Camera Operator"
2814603,"Victoria Traversa","","",NULL,"Job no mapeado: "Camera Operator" (Camera)","Entre plumas falsas y balas verdaderas","Camera Operator"
5069019,"Luisina Sordelli","","",NULL,"Job no mapeado: "Focus Puller" (Camera)","Entre plumas falsas y balas verdaderas","Focus Puller"
2814603,"Victoria Traversa","","",NULL,"Job no mapeado: "Focus Puller" (Camera)","Entre plumas falsas y balas verdaderas","Focus Puller"
5069016,"Joaquín Neira","","",NULL,"Job no mapeado: "Sound Editor" (Sound)","Entre plumas falsas y balas verdaderas","Sound Editor"
2814600,"Julián Vladimir Schmidt","","",NULL,"Job no mapeado: "Colorist" (Editing)","Entre plumas falsas y balas verdaderas","Colorist"
2814601,"Francisco López Fazio","","",NULL,"Job no mapeado: "Title Designer" (Art)","Entre plumas falsas y balas verdaderas","Title Designer"
3031002,"Valentina Rosso","","",NULL,"Job no mapeado: "Graphic Designer" (Art)","Entre plumas falsas y balas verdaderas","Graphic Designer"
2814601,"Francisco López Fazio","","",NULL,"Job no mapeado: "Graphic Designer" (Art)","Entre plumas falsas y balas verdaderas","Graphic Designer"
2814607,"Francisco Araujo Vendimian","","",NULL,"Job no mapeado: "Assistant Director" (Directing)","Entre plumas falsas y balas verdaderas","Assistant Director"
5239541,"Nicolás Tadeo Solís","","",NULL,"Job no mapeado: "Assistant Camera" (Camera)","Entre plumas falsas y balas verdaderas","Assistant Camera"
5239542,"Giuliana Rocca","","",NULL,"Job no mapeado: "Assistant Camera" (Camera)","Entre plumas falsas y balas verdaderas","Assistant Camera"
5239543,"José Ignacio Ratti","","",NULL,"Job no mapeado: "Video Assist Operator" (Crew)","Entre plumas falsas y balas verdaderas","Video Assist Operator"
5239545,"Carlos Waithe","","",NULL,"Job no mapeado: "Gaffer" (Lighting)","Entre plumas falsas y balas verdaderas","Gaffer"
5239542,"Giuliana Rocca","","",NULL,"Job no mapeado: "Gaffer" (Lighting)","Entre plumas falsas y balas verdaderas","Gaffer"
5239546,"Juan Manuel Gallo","","",NULL,"Job no mapeado: "Gaffer" (Lighting)","Entre plumas falsas y balas verdaderas","Gaffer"
5239541,"Nicolás Tadeo Solís","","",NULL,"Job no mapeado: "Gaffer" (Lighting)","Entre plumas falsas y balas verdaderas","Gaffer"
5239546,"Juan Manuel Gallo","","",NULL,"Job no mapeado: "Key Grip" (Camera)","Entre plumas falsas y balas verdaderas","Key Grip"
5239547,"Facundo Manuel Febles","","",NULL,"Job no mapeado: "Chief Lighting Technician" (Lighting)","Entre plumas falsas y balas verdaderas","Chief Lighting Technician"
5239537,"María Victoria Angeleri","","",NULL,"Job no mapeado: "Costumer" (Costume & Make-Up)","Entre plumas falsas y balas verdaderas","Costumer"
5239549,"Adrián Quiroz Atelier","","",NULL,"Job no mapeado: "Costume Designer" (Costume & Make-Up)","Entre plumas falsas y balas verdaderas","Costume Designer"
3946857,"Sebastían Basiluk","","",NULL,"Job no mapeado: "Assistant Director" (Directing)","Encantador","Assistant Director"
2211994,"Malena Villafañe","","",NULL,"Job no mapeado: "Production Director" (Production)","Encantador","Production Director"
33411,"Tamar Novas","Tamar","Novas",NULL,"Primer nombre "Tamar" no encontrado en base de datos","Parecido a un asesinato","cast"
1801816,"Juan Bolea","","",NULL,"Job no mapeado: "Novel" (Writing)","Parecido a un asesinato","Novel"
3298614,"Jesús Moreno Guerin","","",NULL,"Job no mapeado: "Production Director" (Production)","Parecido a un asesinato","Production Director"
3696476,"Paco Puig","","",NULL,"Job no mapeado: "Production Manager" (Production)","Parecido a un asesinato","Production Manager"
5231379,"Cristina Martín","","",NULL,"Job no mapeado: "Extras Casting" (Production)","Parecido a un asesinato","Extras Casting"
2837135,"Amparo Sánchez","","",NULL,"Job no mapeado: "Makeup & Hair" (Costume & Make-Up)","Parecido a un asesinato","Makeup & Hair"
1805111,"José Manuel Sospedra","","",NULL,"Job no mapeado: "Sound Director" (Sound)","Parecido a un asesinato","Sound Director"
4388121,"Yhannis Padilla","","",NULL,"Job no mapeado: "Manager of Operations" (Crew)","Parecido a un asesinato","Manager of Operations"
5120594,"Jose A. Pons","","",NULL,"Job no mapeado: "Producer's Assistant" (Production)","Parecido a un asesinato","Producer's Assistant"
5462948,"Jorge Perez Gaudio","","",NULL,"Job no mapeado: "Co-Producer" (Production)","Parecido a un asesinato","Co-Producer"
2483832,"Antonio Pita","","",NULL,"Job no mapeado: "Co-Producer" (Production)","Parecido a un asesinato","Co-Producer"
5714412,"Carmela Labordeta","","",NULL,"Job no mapeado: "Assistant Director" (Directing)","Parecido a un asesinato","Assistant Director"
1436552,"Víctor Taberner","","",NULL,"Job no mapeado: "First Assistant Director" (Directing)","Parecido a un asesinato","First Assistant Director"
5714424,"Carmen Agulló","","",NULL,"Job no mapeado: "Assistant Art Director" (Art)","Parecido a un asesinato","Assistant Art Director"
3920341,"Jesús Manuel Durán Martínez","","",NULL,"Job no mapeado: "Special Effects Supervisor" (Visual Effects)","Parecido a un asesinato","Special Effects Supervisor"
2394337,"Sonia Royo","","",NULL,"Job no mapeado: "Assistant Camera" (Camera)","Parecido a un asesinato","Assistant Camera"
5714428,"Vico Vang","","",NULL,"Job no mapeado: "Still Photographer" (Camera)","Parecido a un asesinato","Still Photographer"
4223120,"Rafa Calatayud Cano","Rafa","Calatayud Cano",NULL,"Primer nombre "Rafa" no encontrado en base de datos","Parecido a un asesinato","Screenplay"
2394332,"Guillem Oliver","Guillem","Oliver",NULL,"Primer nombre "Guillem" no encontrado en base de datos","Parecido a un asesinato","Director of Photography"
3535974,"Sany Climent","Sany","Climent",NULL,"Primer nombre "Sany" no encontrado en base de datos","Parecido a un asesinato","Production Design"
1458281,"Henning Hein","","",NULL,"Job no mapeado: "Sound Supervisor" (Sound)","Nuestra sombra","Sound Supervisor"
1458281,"Henning Hein","Henning","Hein",NULL,"Primer nombre "Henning" no encontrado en base de datos","Nuestra sombra","Sound"
3627307,"Valerie-Malin Schmid","Valerie-Malin","Schmid",NULL,"Primer nombre "Valerie-Malin" no encontrado en base de datos","Nuestra sombra","Producer"
5697306,"Dayana Cecilia de la Rosa Carbonelli","Dayana","Cecilia de la Rosa Carbonelli",NULL,"Primer nombre "Dayana" no encontrado en base de datos","Fitofascias","cast"
5697309,"Mube","Mube","",NULL,"Nombre único no encontrado en base de datos","Fitofascias","Original Music Composer"
5697311,"Emner Lajud","Emner","Lajud",NULL,"Primer nombre "Emner" no encontrado en base de datos","Fitofascias","Original Music Composer"
4890301,"Ainés Arribalzaga","Ainés","Arribalzaga",NULL,"Primer nombre "Ainés" no encontrado en base de datos","Red Velvet","cast"
4098392,"Camila Lopez","","",NULL,"Job no mapeado: "Makeup Designer" (Costume & Make-Up)","Red Velvet","Makeup Designer"
4098390,"Magalí Sabo","","",NULL,"Job no mapeado: "Assistant Director" (Directing)","Red Velvet","Assistant Director"
4890309,"Francesca Mondino","","",NULL,"Job no mapeado: "Sound Director" (Sound)","Red Velvet","Sound Director"
4518805,"Lautaro Paz","","",NULL,"Job no mapeado: "Gaffer" (Lighting)","Red Velvet","Gaffer"
4632631,"Manuel Polleri","","",NULL,"Job no mapeado: "Production Director" (Production)","Souvenir","Production Director"
5223591,"Enzo Matias Navarro","","",NULL,"Job no mapeado: "Animation" (Visual Effects)","Souvenir","Animation"
5223589,"Dakota Lihuen Rodriguez","","",NULL,"Job no mapeado: "Author" (Writing)","Souvenir","Author"
5223589,"Dakota Lihuen Rodriguez","Dakota","Lihuen Rodriguez",NULL,"Primer nombre "Dakota" no encontrado en base de datos","Souvenir","Director"
4377450,"Facundo Biedma","","",NULL,"Job no mapeado: "Sound Director" (Sound)","Path to Discovery","Sound Director"
5370024,"Linda Ramirez Navarro","","",NULL,"Job no mapeado: "Assistant Director" (Directing)","Path to Discovery","Assistant Director"
5289376,"Olivia Gonzalez Campbell","","",NULL,"Job no mapeado: "Assistant Director" (Directing)","Path to Discovery","Assistant Director"
4156678,"Rasjid César","Rasjid","César",NULL,"Primer nombre "Rasjid" no encontrado en base de datos","Nico","cast"
4510381,"Wanda Barrientos","","",NULL,"Job no mapeado: "Color Grading" (Editing)","Nico","Color Grading"
5219042,"Bruce Pintos","Bruce","Pintos",NULL,"Primer nombre "Bruce" no encontrado en base de datos","Siempre vuelven","cast"
1483585,"Lluïsa Mallol","Lluïsa","Mallol",NULL,"Primer nombre "Lluïsa" no encontrado en base de datos","¿Quién quiere casarse con un astronauta?","cast"
2661260,"Mònica Cambra","Mònica","Cambra",NULL,"Primer nombre "Mònica" no encontrado en base de datos","¿Quién quiere casarse con un astronauta?","Writer"
1799947,"Xènia Puiggrós","Xènia","Puiggrós",NULL,"Primer nombre "Xènia" no encontrado en base de datos","¿Quién quiere casarse con un astronauta?","Writer"
5180554,"Shahar Argash","Shahar","Argash",NULL,"Primer nombre "Shahar" no encontrado en base de datos","WALKNESS","cast"
5180556,"Beraud Clarisse","Beraud","Clarisse",NULL,"Primer nombre "Beraud" no encontrado en base de datos","WALKNESS","cast"
5180557,"Léna Braizat","Léna","Braizat",NULL,"Primer nombre "Léna" no encontrado en base de datos","WALKNESS","cast"
5180559,"Oriane Brottier","Oriane","Brottier",NULL,"Primer nombre "Oriane" no encontrado en base de datos","WALKNESS","cast"
5180565,"Coline De Guerry","Coline","De Guerry",NULL,"Primer nombre "Coline" no encontrado en base de datos","WALKNESS","cast"
5180566,"Coline Largeaud","Coline","Largeaud",NULL,"Primer nombre "Coline" no encontrado en base de datos","WALKNESS","cast"
5180571,"Morgane Di Russo","Morgane","Di Russo",NULL,"Primer nombre "Morgane" no encontrado en base de datos","WALKNESS","cast"
72482,"Krista Kosonen","Krista","Kosonen",NULL,"Primer nombre "Krista" no encontrado en base de datos","Duino","cast"
238164,"Jóhannes Haukur Jóhannesson","Jóhannes","Haukur Jóhannesson",NULL,"Primer nombre "Jóhannes" no encontrado en base de datos","Duino","cast"
1247537,"August Wittgenstein","August","Wittgenstein",NULL,"Primer nombre "August" no encontrado en base de datos","Duino","cast"
4886325,"Lucio Blanco","","",NULL,"Job no mapeado: "Production Assistant" (Production)","Duino","Production Assistant"
5462401,"Ibrahim Fitaihi","Ibrahim","Fitaihi",NULL,"Primer nombre "Ibrahim" no encontrado en base de datos","Recuerda las Ratas","Executive Producer"
5573746,"Dario del Carmen Haro Santana","Dario","del Carmen Haro Santana",NULL,"Primer nombre "Dario" no encontrado en base de datos","Olivia","cast"
2607221,"Julieta Juncadella","","",NULL,"Job no mapeado: "Executive Co-Producer" (Production)","Olivia","Executive Co-Producer"
2715607,"Silvia Cruz","","",NULL,"Job no mapeado: "Executive Co-Producer" (Production)","Olivia","Executive Co-Producer"
5397894,"Renatto Mendonça","","",NULL,"Job no mapeado: "Executive Assistant" (Production)","Olivia","Executive Assistant"
3346475,"Shaun Finneran","Shaun","Finneran",NULL,"Primer nombre "Shaun" no encontrado en base de datos","Olivia","Producer"
5196653,"Owain Wilshaw","Owain","Wilshaw",NULL,"Primer nombre "Owain" no encontrado en base de datos","Olivia","Director of Photography"
1512666,"Pietu Korhonen","Pietu","Korhonen",NULL,"Primer nombre "Pietu" no encontrado en base de datos","Olivia","Sound Designer"
5573758,"Utsav Lal","Utsav","Lal",NULL,"Primer nombre "Utsav" no encontrado en base de datos","Olivia","Music"
2277401,"Julissa Erretegui","Julissa","Erretegui",NULL,"Primer nombre "Julissa" no encontrado en base de datos","Parque automotor","cast"
4996835,"Tamia Azul Rivero","Tamia","Azul Rivero",NULL,"Primer nombre "Tamia" no encontrado en base de datos","Medea","cast"
4692141,"Darián Orduña","Darián","Orduña",NULL,"Primer nombre "Darián" no encontrado en base de datos","Medea","cast"
4634534,"Juliana Soria","","",NULL,"Job no mapeado: "Cinematography" (Crew)","Las chicas","Cinematography"
5672613,"Naiara Giselle Veltri","","",NULL,"Job no mapeado: "Camera Operator" (Camera)","Las chicas","Camera Operator"
5672615,"Sofía Mariscal","","",NULL,"Job no mapeado: "Assistant Director" (Directing)","Las chicas","Assistant Director"
5672624,"Luna Korenman","","",NULL,"Job no mapeado: "Assistant Art Director" (Art)","Las chicas","Assistant Art Director"
4634566,"Lucila Casas","","",NULL,"Job no mapeado: "Graphic Designer" (Art)","Las chicas","Graphic Designer"
4634534,"Juliana Soria","","",NULL,"Job no mapeado: "Colorist" (Editing)","Las chicas","Colorist"
5703068,"Federico Gaspari","","",NULL,"Job no mapeado: "Animation" (Visual Effects)","Manuelita, ¿Dónde estás?","Animation"
5703069,"Andrés Lozan","","",NULL,"Job no mapeado: "Animation" (Visual Effects)","Manuelita, ¿Dónde estás?","Animation"
5703070,"Pedro de Padra","","",NULL,"Job no mapeado: "Animation" (Visual Effects)","Manuelita, ¿Dónde estás?","Animation"
5703026,"Natal Cano Rojas","Natal","Cano Rojas",NULL,"Primer nombre "Natal" no encontrado en base de datos","Estoy esperando una casa","Director"
5838170,"Fabricio Denis Orellano","","",NULL,"Job no mapeado: "VFX Director of Photography" (Visual Effects)","Insomnia","VFX Director of Photography"
5838181,"Nico Bucci","","",NULL,"Job no mapeado: "Colorist" (Editing)","Insomnia","Colorist"
4620416,"Alessio Bucci","","",NULL,"Job no mapeado: "Assistant Director of Photography" (Art)","Insomnia","Assistant Director of Photography"
5312960,"Franche","Franche","",NULL,"Nombre único no encontrado en base de datos","La última frontera","Sound"
5768685,"Felipe Rugeles Pineda","","",NULL,"Job no mapeado: "Co-Producer" (Production)","Plata o Mierda","Co-Producer"
2556104,"Rodrigo Dimaté","","",NULL,"Job no mapeado: "Co-Producer" (Production)","Plata o Mierda","Co-Producer"
1158742,"Andrew Sala","","",NULL,"Job no mapeado: "Co-Producer" (Production)","Diciembre","Co-Producer"
2781559,"Hussein Ibrahim","Hussein","Ibrahim",NULL,"Primer nombre "Hussein" no encontrado en base de datos","I can't think of anything right now","Director"
3250625,"Irune Porcel","Irune","Porcel",NULL,"Primer nombre "Irune" no encontrado en base de datos","Lo que trajo la tormenta","cast"
4162476,"Jerónimo Prieto","","",NULL,"Job no mapeado: "Color Grading" (Editing)","Lo que trajo la tormenta","Color Grading"
5158813,"Fermín Pousada","","",NULL,"Job no mapeado: "Storyboard Artist" (Art)","Palomita","Storyboard Artist"
5158813,"Fermín Pousada","","",NULL,"Job no mapeado: "Animation" (Visual Effects)","Palomita","Animation"
4681567,"Juan Manuel Pousada","","",NULL,"Job no mapeado: "Animation" (Visual Effects)","Palomita","Animation"
4681567,"Juan Manuel Pousada","","",NULL,"Job no mapeado: "Background Designer" (Art)","Palomita","Background Designer"
5321560,"Iara Ocampo","","",NULL,"Job no mapeado: "Animation" (Visual Effects)","Palomita","Animation"
5321566,"Rocío Salvadores","","",NULL,"Job no mapeado: "Animation" (Visual Effects)","Palomita","Animation"
5321570,"Juan Lucentti Teruel","","",NULL,"Job no mapeado: "Animation" (Visual Effects)","Palomita","Animation"
5158813,"Fermín Pousada","","",NULL,"Job no mapeado: "Background Designer" (Art)","Palomita","Background Designer"
5321574,"Carolina Jaume","","",NULL,"Job no mapeado: "Animation" (Visual Effects)","Palomita","Animation"
5321580,"Camila Zanellato","","",NULL,"Job no mapeado: "Animation" (Visual Effects)","Palomita","Animation"
5321583,"Lina Fernández","","",NULL,"Job no mapeado: "Animation" (Visual Effects)","Palomita","Animation"
5158813,"Fermín Pousada","","",NULL,"Job no mapeado: "Layout Supervisor" (Visual Effects)","Palomita","Layout Supervisor"
1125515,"Ayar Blasco","","",NULL,"Job no mapeado: "Thanks" (Crew)","Palomita","Thanks"
4681567,"Juan Manuel Pousada","","",NULL,"Job no mapeado: "Thanks" (Crew)","Palomita","Thanks"
2909919,"Claudio Pousada","","",NULL,"Job no mapeado: "Thanks" (Crew)","Palomita","Thanks"
5321600,"Juan Manuel Ferro","","",NULL,"Job no mapeado: "Thanks" (Crew)","Palomita","Thanks"
5628654,"Fernando Primavera","","",NULL,"Job no mapeado: "Thanks" (Crew)","Palomita","Thanks"
2385863,"Belina Zavadisca","","",NULL,"Job no mapeado: "Thanks" (Crew)","Palomita","Thanks"
5651375,"Ignacio Lavizzari","","",NULL,"Job no mapeado: "Thanks" (Crew)","Palomita","Thanks"
5651378,"Miguel Massenio","","",NULL,"Job no mapeado: "Thanks" (Crew)","Palomita","Thanks"
5651380,"Kata De Las Carreras","","",NULL,"Job no mapeado: "Thanks" (Crew)","Palomita","Thanks"
4173592,"Esteban Espósito","","",NULL,"Job no mapeado: "Thanks" (Crew)","Palomita","Thanks"
5738562,"Bianca Cattaneo","","",NULL,"Job no mapeado: "Thanks" (Crew)","Palomita","Thanks"
5588027,"Melisandra Cordero","Melisandra","Cordero",NULL,"Primer nombre "Melisandra" no encontrado en base de datos","Paralelos","Director"
5586635,"Müller Figueroa","Müller","Figueroa",NULL,"Primer nombre "Müller" no encontrado en base de datos","Paralelos","Editor"
5666820,"Altair Tsukan","Altair","Tsukan",NULL,"Primer nombre "Altair" no encontrado en base de datos","El rito","Director"
5666889,"Sebastin Ladino","","",NULL,"Job no mapeado: "Assistant Camera" (Camera)","Mexican Business","Assistant Camera"
2392348,"Arda Görkem","Arda","Görkem",NULL,"Primer nombre "Arda" no encontrado en base de datos","Fernlicht","cast"
2143611,"Pablo Cruceño","","",NULL,"Job no mapeado: "Writers' Assistant" (Writing)","Antes de morir prefiero la muerte","Writers' Assistant"
2143611,"Pablo Cruceño","","",NULL,"Job no mapeado: "Post Production Coordinator" (Production)","Antes de morir prefiero la muerte","Post Production Coordinator"
5831382,"Juan Pablo Gutiérrez","","",NULL,"Job no mapeado: "Writers' Assistant" (Writing)","Antes de morir prefiero la muerte","Writers' Assistant"
5831382,"Juan Pablo Gutiérrez","","",NULL,"Job no mapeado: "Assistant Editor" (Editing)","Antes de morir prefiero la muerte","Assistant Editor"
5831385,"Juan Rodolfo Bossetti","","",NULL,"Job no mapeado: "Sound Design Assistant" (Crew)","Antes de morir prefiero la muerte","Sound Design Assistant"
2729307,"Virginia Vallés","","",NULL,"Job no mapeado: "Visual Development" (Visual Effects)","Antes de morir prefiero la muerte","Visual Development"
3819926,"Juan Francisco Fantin","","",NULL,"Job no mapeado: "Sound Post Production Coordinator" (Sound)","Antes de morir prefiero la muerte","Sound Post Production Coordinator"
5831393,"Natalia Zamar","","",NULL,"Job no mapeado: "Title Designer" (Art)","Antes de morir prefiero la muerte","Title Designer"
1979904,"Franco Palazzo","","",NULL,"Job no mapeado: "Colorist" (Editing)","Zamana","Colorist"
5831403,"Ayelén Ruiz de Infante","","",NULL,"Job no mapeado: "Compositing Artist" (Visual Effects)","Zamana","Compositing Artist"
1979907,"Juliana Schwindt","","",NULL,"Job no mapeado: "Broadcast Producer" (Production)","Zamana","Broadcast Producer"
5830856,"Guadalupe Pardo","","",NULL,"Job no mapeado: "Archival Footage Research" (Editing)","Tu presencia en tu ausencia","Archival Footage Research"
5830852,"Nelida Lorena Balderrama","Nelida","Lorena Balderrama",NULL,"Primer nombre "Nelida" no encontrado en base de datos","Tu presencia en tu ausencia","Director"
5830853,"Roció Acosta Ostertag","Roció","Acosta Ostertag",NULL,"Primer nombre "Roció" no encontrado en base de datos","Tu presencia en tu ausencia","Director"
5830740,"Lola Etala","","",NULL,"Job no mapeado: "Graphic Designer" (Art)","La masacre de la pastoril","Graphic Designer"
5682259,"Yamilet Marcano","Yamilet","Marcano",NULL,"Primer nombre "Yamilet" no encontrado en base de datos","Otecito, el osito del tecito","cast"
4987133,"Julieta Rodríguez","","",NULL,"Job no mapeado: "VFX Artist" (Visual Effects)","Otecito, el osito del tecito","VFX Artist"
4032975,"Nathaniel Pacheco","Nathaniel","Pacheco",NULL,"Primer nombre "Nathaniel" no encontrado en base de datos","Otecito, el osito del tecito","Director"
5684336,"Julia Bozzalla","","",NULL,"Job no mapeado: "Art Designer" (Art)","A todas las sombras de nuestra marea","Art Designer"
5682197,"Maxo Garrone","Maxo","Garrone",NULL,"Primer nombre "Maxo" no encontrado en base de datos","Nexxxxo","cast"
5680475,"Valen Betchakian","Valen","Betchakian",NULL,"Primer nombre "Valen" no encontrado en base de datos","Luminarias","Editor"
2347074,"Braian Brown","Braian","Brown",NULL,"Primer nombre "Braian" no encontrado en base de datos","Trabajo para César","Director"
4824278,"Gaia Garibaldi","Gaia","Garibaldi",NULL,"Primer nombre "Gaia" no encontrado en base de datos","Un cuarto azul","cast"
4054692,"Berenice Zapiola","","",NULL,"Job no mapeado: "Script" (Crew)","La Cara de mi Madre","Script"
4634529,"Anabel Villalba","","",NULL,"Job no mapeado: "Camera Operator" (Camera)","La Cara de mi Madre","Camera Operator"
5811697,"Nina Costanzo","","",NULL,"Job no mapeado: "Camera Operator" (Camera)","La Cara de mi Madre","Camera Operator"
3309392,"Lenny Forster","Lenny","Forster",NULL,"Primer nombre "Lenny" no encontrado en base de datos","La muerte no es un lugar (al que se puede volver)","Director of Photography"
5742385,"Elián Motta","Elián","Motta",NULL,"Primer nombre "Elián" no encontrado en base de datos","El atardecer de los grillos","cast"
1979907,"Juliana Schwindt","","",NULL,"Job no mapeado: "Production Executive" (Production)","El atardecer de los grillos","Production Executive"
5742368,"Marianela Diaz Román","","",NULL,"Job no mapeado: "Production Executive" (Production)","El atardecer de los grillos","Production Executive"
2760706,"Gonzalo Almeida","","",NULL,"Job no mapeado: "Production Executive" (Production)","El atardecer de los grillos","Production Executive"
2760706,"Gonzalo Almeida","","",NULL,"Job no mapeado: "Cinematography" (Crew)","El atardecer de los grillos","Cinematography"
5742379,"Maria José Prenassi","","",NULL,"Job no mapeado: "Graphic Designer" (Art)","El atardecer de los grillos","Graphic Designer"
5723021,"Massimo Cardozo Beker","Massimo","Cardozo Beker",NULL,"Primer nombre "Massimo" no encontrado en base de datos","Que te atraviese el río gurí","cast"
2512151,"Melisa Aller","","",NULL,"Job no mapeado: "Camera Operator" (Camera)","Instancias","Camera Operator"
5829036,"Flores Babusci","Flores","Babusci",NULL,"Primer nombre "Flores" no encontrado en base de datos","Instancias","Music"
5829072,"Roja","Roja","",NULL,"Nombre único no encontrado en base de datos","Rosagante #2","cast"
5829073,"Sombri","Sombri","",NULL,"Nombre único no encontrado en base de datos","Rosagante #2","cast"
5829074,"Junio","Junio","",NULL,"Nombre único no encontrado en base de datos","Rosagante #2","cast"
1996868,"Nadia Benedicto","","",NULL,"Job no mapeado: "Camera Operator" (Camera)","Rosagante #2","Camera Operator"
5829075,"Daia von Foerster","Daia","von Foerster",NULL,"Primer nombre "Daia" no encontrado en base de datos","Rosagante #2","Music"
5829064,"Leandro Panei","","",NULL,"Job no mapeado: "Camera Operator" (Camera)","Memorias fragmentadas","Camera Operator"
