tmdb_id,full_name,first_name,last_name,gender,reason,movie_title,role
4500271,"Brenda Bakst","","",NULL,"Job no mapeado: "Camera Operator" (Camera)","El Compromiso","Camera Operator"
3879844,"Marcos Bruno","","",NULL,"Job no mapeado: "Production Assistant" (Production)","El Compromiso","Production Assistant"
5764277,"Alejo Marcovecchio","","",NULL,"Job no mapeado: "Electrician" (Lighting)","El Compromiso","Electrician"
5764283,"Martín Suárez Failache","","",NULL,"Job no mapeado: "Electrician" (Lighting)","El Compromiso","Electrician"
4500271,"Brenda Bakst","","",NULL,"Job no mapeado: "Gaffer" (Lighting)","El Compromiso","Gaffer"
4500269,"Milton De Luca","","",NULL,"Job no mapeado: "Camera Operator" (Camera)","El Compromiso","Camera Operator"
5764284,"Valentin Dawin","","",NULL,"Job no mapeado: "Sound Assistant" (Sound)","El Compromiso","Sound Assistant"
4150218,"Agustin Messina","","",NULL,"Job no mapeado: "Sound Assistant" (Sound)","El Compromiso","Sound Assistant"
5764286,"Antonella Gavazzi","","",NULL,"Job no mapeado: "Art Department Assistant" (Art)","El Compromiso","Art Department Assistant"
3872905,"Guido Batagelj","","",NULL,"Job no mapeado: "Production Manager" (Production)","El Compromiso","Production Manager"
1740768,"Nadir Medina","","",NULL,"Job no mapeado: "Cinematography" (Crew)","Lo deseado","Cinematography"
2737850,"Ma. Virginia Vallés","","",NULL,"Job no mapeado: "First Assistant Camera" (Camera)","Lo deseado","First Assistant Camera"
2386620,"Flávia Molina","Flávia","Molina",NULL,"Primer nombre "Flávia" no encontrado en base de datos","Tamales","cast"
5450771,"Pekumbia","Pekumbia","",NULL,"Nombre único no encontrado en base de datos","Tamales","cast"
5002270,"Martina Civetta","","",NULL,"Job no mapeado: "Assistant Director" (Directing)","Tamales","Assistant Director"
2873641,"Teo Jachuk","","",NULL,"Job no mapeado: "Production Director" (Production)","Tamales","Production Director"
5237702,"Sabrina Muzio","","",NULL,"Job no mapeado: "Gaffer" (Lighting)","Tamales","Gaffer"
4009744,"Agustín Dorado","","",NULL,"Job no mapeado: "Assistant Camera" (Camera)","Tamales","Assistant Camera"
3309230,"Pablo Alejandro Aramayo","","",NULL,"Job no mapeado: "Production Assistant" (Production)","Tamales","Production Assistant"
4083014,"Frédéric Verdier","","",NULL,"Job no mapeado: "Production Executive" (Production)","Tamales","Production Executive"
1740801,"Teodoro Ciampagna","","",NULL,"Job no mapeado: "Production Director" (Production)","Tamales","Production Director"
2539376,"Javier Correa Cáceres","","",NULL,"Job no mapeado: "Screenstory" (Writing)","Tamales","Screenstory"
5450801,"Nico Smudt","","",NULL,"Job no mapeado: "Screenstory" (Writing)","Tamales","Screenstory"
5450802,"Mila López Iriarte","","",NULL,"Job no mapeado: "Second Assistant Director" (Directing)","Tamales","Second Assistant Director"
1740801,"Teodoro Ciampagna","","",NULL,"Job no mapeado: "Casting" (Production)","Tamales","Casting"
2873642,"Francisco Matta","","",NULL,"Job no mapeado: "Color Grading" (Editing)","Tamales","Color Grading"
5450805,"Paulina Alvarez Giovannini","","",NULL,"Job no mapeado: "Electrician" (Lighting)","Tamales","Electrician"
5450809,"José Trullenque","","",NULL,"Job no mapeado: "Assistant Production Design" (Art)","Tamales","Assistant Production Design"
4052722,"Milka Bielkiewicz","","",NULL,"Job no mapeado: "Prop Designer" (Art)","Tamales","Prop Designer"
5450809,"José Trullenque","","",NULL,"Job no mapeado: "Prop Designer" (Art)","Tamales","Prop Designer"
4478002,"Emilce Reyna","","",NULL,"Job no mapeado: "Costume Assistant" (Costume & Make-Up)","Tamales","Costume Assistant"
5247217,"Rocío Vargas","","",NULL,"Job no mapeado: "Makeup & Hair" (Costume & Make-Up)","Tamales","Makeup & Hair"
5013886,"Sofia Argañaraz","","",NULL,"Job no mapeado: "Sound Assistant" (Sound)","Tamales","Sound Assistant"
5450823,"Cristian Orgás","","",NULL,"Job no mapeado: "VFX Artist" (Visual Effects)","Tamales","VFX Artist"
2492918,"Jerónimo Piazza","","",NULL,"Job no mapeado: "Sound Editor" (Sound)","Tamales","Sound Editor"
5450828,"Ro Tobal","","",NULL,"Job no mapeado: "Foley" (Sound)","Tamales","Foley"
5010625,"Esteban Costilla Rozzi","","",NULL,"Job no mapeado: "Dialogue Editor" (Sound)","Tamales","Dialogue Editor"
2492918,"Jerónimo Piazza","","",NULL,"Job no mapeado: "Music Score Producer" (Sound)","Tamales","Music Score Producer"
3006784,"Wara Calpanchay","","",NULL,"Job no mapeado: "Vocals" (Sound)","Tamales","Vocals"
5002273,"Yul Destéfanis","Yul","Destéfanis",NULL,"Primer nombre "Yul" no encontrado en base de datos","Tamales","Costume Design"
5564736,"Ojustel","Ojustel","",NULL,"Nombre único no encontrado en base de datos","La Mafia","cast"
5564738,"Valensuá","Valensuá","",NULL,"Nombre único no encontrado en base de datos","La Mafia","cast"
5566858,"Clari Kon","Clari","Kon",NULL,"Primer nombre "Clari" no encontrado en base de datos","La Mafia","cast"
5722018,"Piltri Kultrun","Piltri","Kultrun",NULL,"Primer nombre "Piltri" no encontrado en base de datos","El Acechador Nocturno","cast"
5722025,"Sofía Margot","","",NULL,"Job no mapeado: "Camera Operator" (Camera)","El Acechador Nocturno","Camera Operator"
5722018,"Piltri Kultrun","","",NULL,"Job no mapeado: "Assistant Camera" (Camera)","El Acechador Nocturno","Assistant Camera"
5722029,"Facundo Rosas","","",NULL,"Job no mapeado: "Assistant Director" (Directing)","El Acechador Nocturno","Assistant Director"
5722032,"Mauricio Torres","","",NULL,"Job no mapeado: "Assistant Director" (Directing)","El Acechador Nocturno","Assistant Director"
5722038,"Agustina Moreno","","",NULL,"Job no mapeado: "Sound Director" (Sound)","El Acechador Nocturno","Sound Director"
5722018,"Piltri Kultrun","","",NULL,"Job no mapeado: "Sound Assistant" (Sound)","El Acechador Nocturno","Sound Assistant"
5722043,"Virginia Moyano Mendoza","","",NULL,"Job no mapeado: "Costume Designer" (Costume & Make-Up)","El Acechador Nocturno","Costume Designer"
5722043,"Virginia Moyano Mendoza","","",NULL,"Job no mapeado: "Makeup Designer" (Costume & Make-Up)","El Acechador Nocturno","Makeup Designer"
5722051,"Jose María Giacobbe","","",NULL,"Job no mapeado: "Catering" (Crew)","El Acechador Nocturno","Catering"
5726645,"Lua Stampacchio","Lua","Stampacchio",NULL,"Primer nombre "Lua" no encontrado en base de datos","Desolación","cast"
5726664,"Hidaya Olguín","","",NULL,"Job no mapeado: "Makeup & Hair" (Costume & Make-Up)","Desolación","Makeup & Hair"
5726664,"Hidaya Olguín","","",NULL,"Job no mapeado: "Makeup Effects" (Crew)","Desolación","Makeup Effects"
5726665,"Mario Milazzo","","",NULL,"Job no mapeado: "Sound Director" (Sound)","Desolación","Sound Director"
5726657,"Luciano Abalo","","",NULL,"Job no mapeado: "Color Grading" (Editing)","Desolación","Color Grading"
5157109,"Luciano Paladino","","",NULL,"Job no mapeado: "Assistant Director" (Directing)","Desolación","Assistant Director"
5726666,"Belén Wilchen","","",NULL,"Job no mapeado: "Assistant Director" (Directing)","Desolación","Assistant Director"
5726667,"Nicolás Torres","","",NULL,"Job no mapeado: "Gaffer" (Lighting)","Desolación","Gaffer"
5157101,"Facundo Zuccarelli","","",NULL,"Job no mapeado: "Gaffer" (Lighting)","Desolación","Gaffer"
5733864,"Pablo Mereu","","",NULL,"Job no mapeado: "Visual Effects" (Visual Effects)","Desolación","Visual Effects"
5733865,"Miqueas Andrés Suárez","","",NULL,"Job no mapeado: "Visual Effects" (Visual Effects)","Desolación","Visual Effects"
3007938,"Santiago Boada","","",NULL,"Job no mapeado: "Sound Director" (Sound)","Los Bobos","Sound Director"
2354303,"Nicolás Colledani","","",NULL,"Job no mapeado: "Cinematography" (Crew)","Los Bobos","Cinematography"
5138242,"M. Agustina Cagnoni","M.","Agustina Cagnoni",NULL,"Primer nombre "M." no encontrado en base de datos","ek • stasis","cast"
4130648,"Bautista Vera","","",NULL,"Job no mapeado: "Production Manager" (Production)","ek • stasis","Production Manager"
4133091,"Dylan Isaac Vasconcelos","","",NULL,"Job no mapeado: "Camera Operator" (Camera)","ek • stasis","Camera Operator"
5031451,"Nahuel Rodríguez","","",NULL,"Job no mapeado: "Still Photographer" (Camera)","ek • stasis","Still Photographer"
5064153,"Venus Barbotti","","",NULL,"Job no mapeado: "Gaffer" (Lighting)","ek • stasis","Gaffer"
5064155,"Julieta Moreno","","",NULL,"Job no mapeado: "Assistant Camera" (Camera)","ek • stasis","Assistant Camera"
4130648,"Bautista Vera","","",NULL,"Job no mapeado: "Assistant Director" (Directing)","ek • stasis","Assistant Director"
4548185,"María Arizu","","",NULL,"Job no mapeado: "Art Department Assistant" (Art)","ek • stasis","Art Department Assistant"
4734752,"Ian Barbis","","",NULL,"Job no mapeado: "Sound Editor" (Sound)","ek • stasis","Sound Editor"
4130656,"Martín Vera","","",NULL,"Job no mapeado: "Boom Operator" (Sound)","ek • stasis","Boom Operator"
5019843,"Malena Souto Hanzel","","",NULL,"Job no mapeado: "Art Department Assistant" (Art)","ek • stasis","Art Department Assistant"
4109665,"Juana Jaton","","",NULL,"Job no mapeado: "Script Supervisor" (Directing)","ek • stasis","Script Supervisor"
4109665,"Juana Jaton","","",NULL,"Job no mapeado: "Clapper Loader" (Camera)","ek • stasis","Clapper Loader"
5031404,"Victoria Chervo","","",NULL,"Job no mapeado: "Set Decoration" (Art)","ek • stasis","Set Decoration"
5031432,"Agustina Sol Carlos","","",NULL,"Job no mapeado: "Hairstylist" (Costume & Make-Up)","ek • stasis","Hairstylist"
5020403,"Antonella Careri","","",NULL,"Job no mapeado: "Hairstylist" (Costume & Make-Up)","ek • stasis","Hairstylist"
5019843,"Malena Souto Hanzel","","",NULL,"Job no mapeado: "Costume Designer" (Costume & Make-Up)","ek • stasis","Costume Designer"
5019843,"Malena Souto Hanzel","","",NULL,"Job no mapeado: "Wardrobe Supervisor" (Costume & Make-Up)","ek • stasis","Wardrobe Supervisor"
4130648,"Bautista Vera","","",NULL,"Job no mapeado: "Head of Production" (Production)","ek • stasis","Head of Production"
4130642,"Barbara Kate","","",NULL,"Job no mapeado: "Production Coordinator" (Production)","ek • stasis","Production Coordinator"
5138224,"Eduardo Torres Beltrán","","",NULL,"Job no mapeado: "Associate Producer" (Production)","ek • stasis","Associate Producer"
5138225,"Mónica Bustos Velazco","","",NULL,"Job no mapeado: "Associate Producer" (Production)","ek • stasis","Associate Producer"
5138224,"Eduardo Torres Beltrán","","",NULL,"Job no mapeado: "Executive in Charge of Finance" (Crew)","ek • stasis","Executive in Charge of Finance"
5138225,"Mónica Bustos Velazco","","",NULL,"Job no mapeado: "Executive in Charge of Finance" (Crew)","ek • stasis","Executive in Charge of Finance"
5138231,"Mariel Bonino","","",NULL,"Job no mapeado: "Thanks" (Crew)","ek • stasis","Thanks"
5138249,"Lilian Dapur","","",NULL,"Job no mapeado: "Thanks" (Crew)","ek • stasis","Thanks"
5138250,"Alberto Bonino","","",NULL,"Job no mapeado: "Thanks" (Crew)","ek • stasis","Thanks"
5139046,"Maife Marino","","",NULL,"Job no mapeado: "Catering" (Crew)","ek • stasis","Catering"
5139048,"Gabriel Vera","","",NULL,"Job no mapeado: "Driver" (Crew)","ek • stasis","Driver"
5139046,"Maife Marino","","",NULL,"Job no mapeado: "Thanks" (Crew)","ek • stasis","Thanks"
5139049,"Néstor Edgardo Gonzalez","","",NULL,"Job no mapeado: "Driver" (Crew)","ek • stasis","Driver"
5138225,"Mónica Bustos Velazco","","",NULL,"Job no mapeado: "Thanks" (Crew)","ek • stasis","Thanks"
5138224,"Eduardo Torres Beltrán","","",NULL,"Job no mapeado: "Thanks" (Crew)","ek • stasis","Thanks"
5139048,"Gabriel Vera","","",NULL,"Job no mapeado: "Thanks" (Crew)","ek • stasis","Thanks"
5031410,"Valentina Ramírez","","",NULL,"Job no mapeado: "Casting Assistant" (Production)","ek • stasis","Casting Assistant"
5031451,"Nahuel Rodríguez","","",NULL,"Job no mapeado: "BTS Footage" (Camera)","ek • stasis","BTS Footage"
4548185,"María Arizu","","",NULL,"Job no mapeado: "Set Decoration" (Art)","ek • stasis","Set Decoration"
5019843,"Malena Souto Hanzel","","",NULL,"Job no mapeado: "Set Decoration" (Art)","ek • stasis","Set Decoration"
5177203,"Paula Hurtado","","",NULL,"Job no mapeado: "Graphic Designer" (Art)","ek • stasis","Graphic Designer"
5126323,"Instinto Estudios","Instinto","Estudios",NULL,"Primer nombre "Instinto" no encontrado en base de datos","ek • stasis","Original Music Composer"
557711,"Julián Apezteguia","","",NULL,"Job no mapeado: "Cinematography" (Crew)","Siempre es de noche","Cinematography"
3513534,"Martín Colo Fisner","","",NULL,"Job no mapeado: "Camera Car" (Camera)","Siempre es de noche","Camera Car"
2530100,"Felicitas Soldi","","",NULL,"Job no mapeado: "Assistant Director" (Directing)","Siempre es de noche","Assistant Director"
2920742,"Analía Bernabé","","",NULL,"Job no mapeado: "Costumer" (Costume & Make-Up)","Siempre es de noche","Costumer"
4310024,"Laura del Bosco","","",NULL,"Job no mapeado: "Makeup & Hair" (Costume & Make-Up)","Siempre es de noche","Makeup & Hair"
4298271,"Juan Manuel Menendez","","",NULL,"Job no mapeado: "Production Supervisor" (Production)","Siempre es de noche","Production Supervisor"
2235596,"Pablo Bustamante","","",NULL,"Job no mapeado: "Sound Recordist" (Sound)","Siempre es de noche","Sound Recordist"
2371909,"Juan José Suárez","","",NULL,"Job no mapeado: "Sound Recordist" (Sound)","Siempre es de noche","Sound Recordist"
3513534,"Martín Colo Fisner","","",NULL,"Job no mapeado: "Camera Operator" (Camera)","Siempre es de noche","Camera Operator"
3362756,"Joaquín López","","",NULL,"Job no mapeado: "Camera Operator" (Camera)","Detrás de la reja","Camera Operator"
5033225,"Zahira Berenice","Zahira","Berenice",NULL,"Primer nombre "Zahira" no encontrado en base de datos","Tu peor pesadilla","cast"
4500265,"Ignacio Barragan","","",NULL,"Job no mapeado: "Assistant Director" (Directing)","Tu peor pesadilla","Assistant Director"
4150221,"Franco Mannino","","",NULL,"Job no mapeado: "First Assistant Director" (Directing)","Tu peor pesadilla","First Assistant Director"
5598928,"Gonzalo Nahuel Fernández","","",NULL,"Job no mapeado: "Cinematography" (Crew)","Tu peor pesadilla","Cinematography"
4500271,"Brenda Bakst","","",NULL,"Job no mapeado: "Camera Operator" (Camera)","Tu peor pesadilla","Camera Operator"
5598928,"Gonzalo Nahuel Fernández","","",NULL,"Job no mapeado: "Camera Operator" (Camera)","Tu peor pesadilla","Camera Operator"
4670087,"Bárbara Black Alar","","",NULL,"Job no mapeado: "Special Effects Makeup Artist" (Costume & Make-Up)","Tu peor pesadilla","Special Effects Makeup Artist"
5849129,"Federico Berdullas","","",NULL,"Job no mapeado: "Production Assistant" (Production)","Tu peor pesadilla","Production Assistant"
5849176,"Neyen Suarez","Neyen","Suarez",NULL,"Primer nombre "Neyen" no encontrado en base de datos","Silencio","cast"
5849177,"Elam Santos","Elam","Santos",NULL,"Primer nombre "Elam" no encontrado en base de datos","Silencio","cast"
5849180,"Catalina Strupini","","",NULL,"Job no mapeado: "Assistant Director" (Directing)","Silencio","Assistant Director"
5849181,"Vito D'Abramo","","",NULL,"Job no mapeado: "Cinematography" (Crew)","Silencio","Cinematography"
5849182,"Benjamín Biscayart","","",NULL,"Job no mapeado: "Camera Operator" (Camera)","Silencio","Camera Operator"
5840154,"Lourdes Brugnoli Porto","","",NULL,"Job no mapeado: "Assistant Director" (Directing)","Encías","Assistant Director"
5840155,"Mara Ramos","","",NULL,"Job no mapeado: "Cinematography" (Crew)","Encías","Cinematography"
5844437,"Olga Dvurechenskaia","","",NULL,"Job no mapeado: "Camera Operator" (Camera)","Encías","Camera Operator"
5840158,"Yas Hanna","Yas","Hanna",NULL,"Primer nombre "Yas" no encontrado en base de datos","Encías","Art Direction"
5817451,"Luciano Rossi","","",NULL,"Job no mapeado: "Assistant Camera" (Camera)","Finales robados","Assistant Camera"
5817452,"Caio Cesar Pinto","","",NULL,"Job no mapeado: "Assistant Camera" (Camera)","Finales robados","Assistant Camera"
4157802,"Martín Garro","","",NULL,"Job no mapeado: "Camera Operator" (Camera)","Finales robados","Camera Operator"
5817458,"Julia Candia","","",NULL,"Job no mapeado: "Makeup & Hair" (Costume & Make-Up)","Finales robados","Makeup & Hair"
5817459,"Natalia Susnisky","","",NULL,"Job no mapeado: "Makeup & Hair" (Costume & Make-Up)","Finales robados","Makeup & Hair"
5817460,"Martina Argerich","","",NULL,"Job no mapeado: "Still Photographer" (Camera)","Finales robados","Still Photographer"
5817462,"Adrián Carolli","","",NULL,"Job no mapeado: "Still Photographer" (Camera)","Finales robados","Still Photographer"
5817463,"Maximiliano Bogado","","",NULL,"Job no mapeado: "Colorist" (Editing)","Finales robados","Colorist"
5817443,"Gastón Nahuel Di Tommaso","","",NULL,"Job no mapeado: "VFX Editor" (Visual Effects)","Finales robados","VFX Editor"
5349272,"Pablo Nicolino","","",NULL,"Job no mapeado: "Costume Designer" (Costume & Make-Up)","Her Dance","Costume Designer"
2212001,"Taiel Giordano","","",NULL,"Job no mapeado: "Continuity" (Directing)","Her Dance","Continuity"
5349270,"Éliane Denise Marfetan","Éliane","Denise Marfetan",NULL,"Primer nombre "Éliane" no encontrado en base de datos","Her Dance","Art Direction"
1915396,"Damien Megherbi","Damien","Megherbi",NULL,"Primer nombre "Damien" no encontrado en base de datos","Her Dance","Executive Producer"
3021112,"Nina Marchi","","",NULL,"Job no mapeado: "Assistant Director" (Directing)","Invasión del Planeta X-tasis","Assistant Director"
5069022,"Malena Arcuri","","",NULL,"Job no mapeado: "Gaffer" (Lighting)","Invasión del Planeta X-tasis","Gaffer"
5069475,"Melina Lovato","","",NULL,"Job no mapeado: "Makeup Effects Designer" (Costume & Make-Up)","Invasión del Planeta X-tasis","Makeup Effects Designer"
5069475,"Melina Lovato","","",NULL,"Job no mapeado: "Makeup & Hair" (Costume & Make-Up)","Invasión del Planeta X-tasis","Makeup & Hair"
5836848,"Lucía Domínguez Díaz","","",NULL,"Job no mapeado: "Assistant Makeup Artist" (Costume & Make-Up)","Invasión del Planeta X-tasis","Assistant Makeup Artist"
5836848,"Lucía Domínguez Díaz","","",NULL,"Job no mapeado: "Assistant Hairstylist" (Costume & Make-Up)","Invasión del Planeta X-tasis","Assistant Hairstylist"
5836848,"Lucía Domínguez Díaz","","",NULL,"Job no mapeado: "Makeup Effects" (Crew)","Invasión del Planeta X-tasis","Makeup Effects"
5836852,"Eric Fabricant","","",NULL,"Job no mapeado: "Sound Recordist" (Sound)","Invasión del Planeta X-tasis","Sound Recordist"
5069016,"Joaquín Neira","","",NULL,"Job no mapeado: "Sound Editor" (Sound)","Invasión del Planeta X-tasis","Sound Editor"
2814600,"Julián Vladimir Schmidt","","",NULL,"Job no mapeado: "Colorist" (Editing)","Invasión del Planeta X-tasis","Colorist"
2814601,"Francisco López Fazio","","",NULL,"Job no mapeado: "Graphic Designer" (Art)","Invasión del Planeta X-tasis","Graphic Designer"
4143981,"Iván Agustin Ortiz","","",NULL,"Job no mapeado: "Continuity" (Directing)","Invasión del Planeta X-tasis","Continuity"
5837359,"Sofía Cánepa","","",NULL,"Job no mapeado: "Assistant Art Director" (Art)","Invasión del Planeta X-tasis","Assistant Art Director"
5834751,"Camila Migliore","","",NULL,"Job no mapeado: "Assistant Director" (Directing)","La ninfa","Assistant Director"
4112354,"Joaquin Pena Blair","","",NULL,"Job no mapeado: "Continuity" (Directing)","La ninfa","Continuity"
5037151,"Quimey Agustín Caminos","","",NULL,"Job no mapeado: "Colorist" (Editing)","La ninfa","Colorist"
5124106,"Florencia Peralta","","",NULL,"Job no mapeado: "Visual Effects" (Visual Effects)","La ninfa","Visual Effects"
1854793,"Marcelo Yañez","","",NULL,"Job no mapeado: "VFX Artist" (Visual Effects)","La ninfa","VFX Artist"
5834753,"Gustavo Elliff","","",NULL,"Job no mapeado: "Painter" (Art)","La ninfa","Painter"
5037151,"Quimey Agustín Caminos","Quimey","Agustín Caminos",NULL,"Primer nombre "Quimey" no encontrado en base de datos","La ninfa","Director of Photography"
