local_id,local_title,local_year,local_director,tmdb_id,tmdb_title,tmdb_year,tmdb_director,imdb_id,match_score,match_status,match_reason
163533,Delmira,2025,Daiana Rosenfeld,1561647,Delmira,,,,40,no_match,Título exacto (100%)
196388,Cantar desnuda,2025,Gonzalo García-Pelayo,1450838,Primera parte: Cantar. Segunda parte: Desnuda,2025,Gonzalo García-Pelayo,,75,no_match,Año exacto; Director coincide; Producción Argentina
196931,Yo y la que fui. Retrato sobre Adriana Lestido,2025,Constanza Niscovolos,,,,,,0,no_match,Sin resultados en TMDB
196932,Demanda contra el olvido. Poesía y aventura en Raúl González Tuñón,2025,Horacio López,,,,,,0,no_match,Sin resultados en TMDB
196934,Tras los pasos de Superpocho,2025,Nacho Garassino,1561650,Tras los pasos de Superpocho,,,,50,no_match,Título exacto (100%); Duración similar (±0min)
196948,La sangre de la luna,2025,Daiana Rosenfeld,1564649,A noite da lua de sangue,2025,Bruno H Barros,,25,no_match,Año exacto
197001,Instante,2025,Daniel Silveira,1489324,Instantáneas,2025,Irene Corts Curto,tt37100378,40,no_match,Título parcial (67%); Año exacto
197015,The Letter,2025,Rodrigo Vila,1554569,The Letter,2025,Mourad Guechoud,,65,no_match,Título exacto (100%); Año exacto
197034,Apartamento 1C,2025,Gabriel Musco,,,,,,0,no_match,Sin resultados en TMDB
197045,La fiera enjaulada,2025,Hilario Quinteros,,,,,,0,no_match,Sin resultados en TMDB
161565,¡Obreros!,2024,Cristian Pauls,1515041,Agregados obreros,2025,Marcelo Rest,,35,no_match,Año ±1; Producción Argentina
194650,"Cenizas y diamantes, Don Cornelio y La Zona",2024,Ricardo Piterbarg,1270327,"Cenizas y diamantes, la película de Don Cornelio y La Zona",2024,Ricky Piterbarg,,70,no_match,Título parcial (74%); Año exacto; Producción Argentina; Duración similar (±0min)
194720,El campo en mí,2024,Tamara Mesri,1233346,En el campo de batalla,2024,"Lisa Marie Malloy, J.P. Sniadecki, Ray Whitaker, Theresa Delsoin",,25,no_match,Año exacto
195190,Tulpa,2024,Iván Kapitonov,1368315,Tulpamancer,2024,"Marc da Costa, Matthew Niederhauser",,25,no_match,Año exacto
195925,Los turistas,2024,Gaby Smiths,1202124,"Los turistas, una temporada en el infierno",2023,Gaby Smiths,tt28893118,75,no_match,Año ±1; Director coincide; Producción Argentina; Duración similar (±0min)
196443,El mensaje,2024,Iván Fund,1450181,El Mensaje,2024,Alan Najar,tt36166051,65,no_match,Título exacto (100%); Año exacto
196758,Antes del cuerpo,2024,"Carina Piazza, Lucía Bracelis",1402329,Como deshacerse de un cuerpo,2024,Teppo Airaksinen,tt32485697,25,no_match,Año exacto
196899,Entre la tierra y el cielo,2024,"Pablo Ratto, Hernán Pepe",1397968,Entre el cielo y la tierra,2024,"Lara Cutuli, Paloma Triviño",,45,no_match,Año exacto; Producción Argentina
196966,Nalá,2024,Florencia Marina Romero,1314160,Nala,2024,Danny Gevirtz,,65,no_match,Título exacto (100%); Año exacto
196988,Putas,2024,Demián Alexander,,,,,,0,no_match,Ningún candidato supera umbral mínimo
197035,"Ayahuasca ahora, voces de una guerra silenciosa",2024,Carlos Cejas,,,,,,0,no_match,Sin resultados en TMDB
2441,Ángeles,2023,Paula Markovitch,1135492,Angeles,2023,"Hannah Fay Foligno, Alexis Adams",tt14494890,65,no_match,Título exacto (100%); Año exacto
162508,Dúo,2023,Meritxell Colell Aparicio,1223374,آهنگ دو نفره,2023,Arezoo Arzanesh,tt27511161,25,no_match,Año exacto
188072,O+,2023,Bruno Musso,1016346,MR-9: Ejecuta o muere,2023,Asif Akbar,tt9044418,25,no_match,Año exacto
188568,Desatadas,2023,Azul Lombardía,,,,,,0,no_match,Ningún candidato supera umbral mínimo
189604,Juego de brujas,2023,Fabián Forte,751394,El juego de la bruja,2020,"Nicolás Onetti, Nicholas Peterson, Daniel Rübesam, Victor Català, Brian Deane, Oliver Lee Garland, Christopher West, Guillermo Lockhart",tt12739994,35,no_match,Título parcial (65%); Producción Argentina
189706,"Seremos millones. Bolivia, Evo y la fuerza de un pueblo",2023,"Diego Briata, Santiago Vivacqua",,,,,,0,no_match,Sin resultados en TMDB
193420,Paisaje,2023,Matías Rojo,1111488,Fragmentación de un paisaje patagónico,2023,Ernesto Baca,,45,no_match,Año exacto; Producción Argentina
193896,"Reus II, la vuelta al barrio",2023,"Eduardo Piñero Laens, Pablo Fernández Crosa",1197638,"Reus, la vuelta al barrio",2023,"Eduardo Piñero, Luis Antonio Pereira",tt12372176,75,no_match,Título similar (89%); Año exacto; Producción Argentina
194012,Vladimir,2023,Martín Riwnyj,1197559,Superfan: The Story of Vladimir,2023,Matt Braine,tt14432916,25,no_match,Año exacto
194579,Por el paraná,2023,"Alejo Dirisio, Franco González",,,,,,0,no_match,Ningún candidato supera umbral mínimo
194658,Faro,2023,Ángeles Hernández,1232913,Lost in Time in the Faroe Islands,2023,Pablo Merín,tt27611617,35,no_match,Año exacto; Duración similar (±2min)
195244,Tuve el corazón,2023,"Oliver Kolker, Hernán Findling",778277,La clave del corazón,2023,Kerwin Go,tt29025883,50,no_match,Título parcial (65%); Año exacto; Duración similar (±4min)
196057,El llanto,2023,Pedro Martín-Calero,1389915,El llanto de las tortugas,2023,Jaime Villa,tt29337767,25,no_match,Año exacto
9819,Existir,2022,Gabriel Grieco,970807,Existir,2022,Cristian Martínez,tt19888592,65,no_match,Título exacto (100%); Año exacto
9976,La Tara,2022,Amparo González Aguilar,1042199,La tara,2024,Amparo Aguilar,tt8907586,70,no_match,Título exacto (100%); Producción Argentina; Duración similar (±1min)
9977,El juicio,2022,Ulises de la Orden,844530,El juicio Deventer,2021,Sander Burger,tt6851410,15,no_match,Año ±1
159433,"Telma, el cine y el soldado",2022,Brenda Taubin,,,,,,0,no_match,Sin resultados en TMDB
159584,Respirando verde,2022,Melanie Nicole Cesare,,,,,,0,no_match,Sin resultados en TMDB
159587,Caviahue,2022,"Grecia Cormack,  Roussi Baez, Gerónimo Llancao, Megan Roberts",,,,,,0,no_match,Sin resultados en TMDB
159593,Tierra perdida,2022,Juan Cruz Caricati,324544,Tierras perdidas,2025,Paul W. S. Anderson,tt4419684,30,no_match,Título similar (88%)
159634,Noh,2022,"Ignacio Ragone, Juani Fernández, Marcos Canale",860728,Sushi Noh,2022,Jayden Rathsam Hüa,tt14780142,25,no_match,Año exacto
160288,21 días,2022, ,1026760,21 Dias,2022,"Beatriz Maria, Felipe Carvalho",,65,no_match,Título exacto (100%); Año exacto
160300,Hambre cero,2022, ,,,,,,0,no_match,Sin resultados en TMDB
160301,Tecnología emocional,2022, ,,,,,,0,no_match,Sin resultados en TMDB
160302,Nosotras también podemos,2022, ,,,,,,0,no_match,Ningún candidato supera umbral mínimo
160304,Acoua,2022,"Fabián Benítez,  Güido Simonetti",,,,,,0,no_match,Ningún candidato supera umbral mínimo
160307,La otra llave,2022, ,,,,,,0,no_match,Ningún candidato supera umbral mínimo
160309,Llamarada,2022,Alejandra Almirón,2924,Llamaradas,1991,Ron Howard,tt0101393,30,no_match,Título similar (90%)
163910,Black is Beltza 2: Ainhoa,2022,Fermin Muguruza,,,,,,0,no_match,Sin resultados en TMDB
186291,La sed,2022,Matías Scarvaci,878738,La sed,2022,Natasha Yael Arcuschin,,65,no_match,Título exacto (100%); Año exacto
186837,La residencia,2022,Fernando Fraiha,976740,"¡Bienvenida, Violeta!",2023,Fernando Fraiha,tt14853756,75,no_match,Año ±1; Director coincide; Producción Argentina; Duración similar (±5min)
188047,Hija,2022,Martín Desalvo,245842,La hija del rey,2022,Sean McNamara,tt2328678,25,no_match,Año exacto
188572,La esencia de los otros,2022,Ernesto Aguilar,,,,,,0,no_match,Ningún candidato supera umbral mínimo
188723,Sobrevivientes,2022,"Axel Rosito, Elena Bursztein",789171,Los últimos supervivientes,2021,Drew Mylrea,tt13889602,15,no_match,Año ±1
188864,Silencio en la ribera. La última crónica de Haroldo Conti,2022,Igor Galuk,,,,,,0,no_match,Sin resultados en TMDB
190636,Mankewenüy,2022,María Manzanares,1172683,"Mankewenüy, amiga del cóndor",2023,María Manzanares,,75,no_match,Año ±1; Director coincide; Producción Argentina; Duración similar (±0min)
191167,Otra semilla,2022,Matías Scarvaci,897338,La mala semilla regresa,2022,Louise Archambault,tt16030222,25,no_match,Año exacto
191193,El duelo,2022,Augusto Tejada,1373600,El duelo de una espina dorsal,2022,,,25,no_match,Año exacto
191755,Partida,2022,Diego Suárez,1022385,La Partida,2022,José M. Valverde,,40,no_match,Título parcial (70%); Año exacto
196942,Margarita,2022,Florencia Calcagno,967914,I Believe in Time as in a Daisy,2022,Emilia Cortés,,45,no_match,Año exacto; Producción Argentina
197024,Trenque Lauquen – Parte 2,2022,Laura Citarella,,,,,,0,no_match,Sin resultados en TMDB
1381,El paraíso,2021,"Federico Breser, Fernando Sirianni",881521,Acosada en el paraíso,2021,Brian Brough,tt14025212,25,no_match,Año exacto
2954,Chicas rolingas,2021,Ernesto Aguilar,,,,,,0,no_match,Sin resultados en TMDB
9015,Las olas,2021,Guillermo Saredo,1532597,El pueblo de las olas,2021,,,25,no_match,Año exacto
9192,Nocturna,2021,Gonzalo Calzada,880598,Nocturna - Lado B: Donde los elefantes van a morir,2021,Gonzalo Calzada,tt14364792,75,no_match,Año exacto; Director coincide; Producción Argentina
9390,Un crack,2021,"Andrés Paternostro, Jorge Piwowarski",776142,"Crack: Cocaína, corrupción y conspiración",2021,Stanley Nelson,tt13649700,35,no_match,Año exacto; Duración similar (±3min)
9466,El nombrador,2021,Silvia Majul,824140,"El nombrador, una película sobre Daniel Toro",2021,Silvia Majul,,75,no_match,Año exacto; Director coincide; Producción Argentina
9550,Somos muchas más,2021,"Natalia Laclau, Julia Martínez Heimann",,,,,,0,no_match,Ningún candidato supera umbral mínimo
10135,Sangre no es agua,2021,"Cecilia Menis, Divina Gloria",,,,,,0,no_match,Sin resultados en TMDB
10177,Américo,2021,Federico Sosa,673309,American Underdog,2021,"Jon Erwin, Andrew Erwin",tt11729298,25,no_match,Año exacto
10231,Ena,2021,Daniela Jara,534038,Enamórate de mí,2021,Harry Greenberger,tt7401840,25,no_match,Año exacto
10234,El libro de los placeres,2021,"Marcela Lordy, Mateus de Paula Santos, Fabio Acorsi",,,,,,0,no_match,Sin resultados en TMDB
10280,Cabo,2021,Sol Iurcovich,760758,La casa encantada en El Cabo,2021,Shinya Kawatsura,tt13404868,25,no_match,Año exacto
10297,Sr. Woman,2021,Wo Portillo del Rayo,,,,,,0,no_match,Sin resultados en TMDB
10317,Las chinas,2021,Romina Ricci,602666,Detective Chinatown 3,2021,陈思诚,tt10370822,25,no_match,Año exacto
10328,Sputnik,2021,María Paula Arenas Restrepo,594718,Sputnik,2020,Egor Abramenko,tt11905962,55,no_match,Título exacto (100%); Año ±1
10341,Una nueva generación,2021,Kevin Borensztein,597316,My Little Pony: Una nueva generación,2021,"José Luis Ucha, Robert Cullen",tt10101702,25,no_match,Año exacto
10347,El mensaje de tu corazón no tiene segunda toma,2021,Alejandro Rall,,,,,,0,no_match,Sin resultados en TMDB
10348,*********** (contraseñas),2021,Delfina Sirota,147722,La contraseña,1937,William A. Seiter,tt0029662,15,no_match,Título parcial (69%)
10357,Concupiscencia,2021,Iara Portillo,,,,,,0,no_match,Sin resultados en TMDB
10359,Domingo 33º,2021,Jeff Zorrilla,,,,,,0,no_match,Sin resultados en TMDB
10362,Investigaciones del corazón,2021,"Natasha Gurfinkel, Mariano Blanco",,,,,,0,no_match,Sin resultados en TMDB
10365,Moyo,2021,Yesid Leal Godoy,576925,La princesa y el monstruo,2021,"Виктор Глухушин, Максим Волков",tt9572006,25,no_match,Año exacto
10368,Normandía,2021,Marcos Rodríguez,601188,En un muelle de Normandia,2022,Emmanuel Carrère,tt10088984,15,no_match,Año ±1
10386,En el comité. Les hijes de Marx y la Coca-Cola,2021,Juliana M. Ramadori,,,,,,0,no_match,Sin resultados en TMDB
10398,Obituario,2021,Simón Revilla,1387886,El obituario incompleto,2024,"Jésica Aran, Francisco Matiozzi Molinas",,30,no_match,Producción Argentina; Duración similar (±1min)
10406,Recuerdos de un naufragio,2021, ,810789,Recuerdos De Un Naufragio,,,,40,no_match,Título exacto (100%)
10409,Caída,2021,Mateo Fusilier,854674,Caída del Rey Ibis,2021,"Josh O’Caoimh, Mikai Geronimo",tt15118352,35,no_match,Año exacto; Duración similar (±2min)
10419,El Salto,2021,"Hernán Rimoldi, Melisa Giordano",818809,Una Cenicienta moderna: Salto a la fama,2021,Michelle Johnston,tt14445134,25,no_match,Año exacto
10420,La pausa,2021,Iván Moscovich,991974,Una pausa para la Madre Tierra,2021,Aldana Loiseau,,45,no_match,Año exacto; Producción Argentina
10428,Ruinas,2021, Abalen Najle,899382,Esta Navidad es una ruina,2021,Prarthana Mohan,tt15186426,25,no_match,Año exacto
10429,Vivant,2021,Carlos Nahuel Cerutti,654323,Es su vida,2021,Emmanuelle Bercot,tt11093266,25,no_match,Año exacto
10491,El regreso del disco de oro del Voyager 1,2021,"Mariana Chaud, Alejo Moguillansky",,,,,,0,no_match,Sin resultados en TMDB
10492,Reconstrucción (El amo del mundo),2021,Francisco Lumerman,,,,,,0,no_match,Sin resultados en TMDB
10493,Happyland. Extractos y perfumes,2021,Alfredo Arias,,,,,,0,no_match,Sin resultados en TMDB
10494,Acerca de Clara Wieck,2021,"Sergio Grimblat, Betty Gambartes",,,,,,0,no_match,Sin resultados en TMDB
10495,"El barco. Prólogo a ""La saga europea""",2021,"Mariano Tenconi Blanco, Agustina San Martín",,,,,,0,no_match,Sin resultados en TMDB
10497,Alicia en el teatro de las maravillas,2021,Eva Halac,,,,,,0,no_match,Sin resultados en TMDB
10498,Buscando a Vassa,2021,Felicitas Kamien,,,,,,0,no_match,Sin resultados en TMDB
10499,Esto no está pasando. Imaginaciones a partir de lecturas de Jean-Paul Sartre,2021,Eva Halac,,,,,,0,no_match,Sin resultados en TMDB
10500,"Muy bodas de sangre, un biodrama trágico",2021,Vivi Tellas,,,,,,0,no_match,Sin resultados en TMDB
10513,Mi placer,2021,Magalí Pérez Zannoner,881764,El Precio del Placer,2021,Maria Sadowska,tt11871074,25,no_match,Año exacto
10523,Ucha,2021,Marina Glezer,879415,Ucha Pind,2021,Harjit Singh Ricky,tt15326730,25,no_match,Año exacto
10544,Tirar del carro,2021,Constanza Niscovolos,,,,,,0,no_match,Sin resultados en TMDB
10547,13.000 km de Siria,2021,Fernando Lojo,,,,,,0,no_match,Sin resultados en TMDB
159601,Fuera de campo,2021,Wanda Davenport,647581,Corazón de campeón,2021,Michael Mailer,tt10314548,25,no_match,Año exacto
159607,Oíd mortales,2021,Verónica Velásquez Ulloa,1326216,Oíd mortales,2024,Verónica Velásquez,,70,no_match,Título exacto (100%); Producción Argentina; Duración similar (±0min)
160284,Bemolución,2021, ,,,,,,0,no_match,Sin resultados en TMDB
160285,Kina rebelde,2021,Diego Ercolano,,,,,,0,no_match,Sin resultados en TMDB
160287,Vaca Muerta: el cuento del oro negro y la lluvia verde,2021, ,,,,,,0,no_match,Sin resultados en TMDB
160292,Todos tipos trans,2021, ,1017408,Todos tipos trans,2022,Sabino Jerónimo Gazzaniga,,65,no_match,Título exacto (100%); Año ±1; Duración similar (±1min)
160293,El profe,2021,Julián Caneva,895019,El profesor,2021,Álvaro Lasso,,40,no_match,Título parcial (73%); Año exacto
160294,"Piovano, a través de la pandemia",2021,Marcela Balza,,,,,,0,no_match,Sin resultados en TMDB
160295,La casa de lxs Fernández,2021,Lucía Vassallo,,,,,,0,no_match,Sin resultados en TMDB
160306,Cetrero nocturno,2021, Elián Guerín,,,,,,0,no_match,Sin resultados en TMDB
160376,Bajo la superficie,2021,Pablo Spátola,1171828,Ai: Below the Surface,2021,Kathy Wieczorek,tt27711533,25,no_match,Año exacto
161564,Observatorio,2021,Cristian Pauls,725480,Do Observatório Eu Vi,2020,Thaís Inácio,tt10763870,15,no_match,Año ±1
162143,1986,2021,Mauro López,901008,1986,2021,James Campbell,,65,no_match,Título exacto (100%); Año exacto
162223,Corpo,2021,Diego Recalde,592479,Il mio corpo vi seppellirà,2021,Giovanni La Pàrola,tt9134096,25,no_match,Año exacto
163427,Eldorado,2021,Francisco Bouzas,1446529,Cygames presents RISE ELDORADO 2021,2021,Takashi Ito,,25,no_match,Año exacto
185876,Las fiestas,2021,Ignacio Rogers,818543,La masacre de la fiesta de pijama,2021,Danishka Esterhazy,tt14449392,35,no_match,Año exacto; Duración similar (±5min)
186297,Moisés,2021,Ernesto Aguilar,849915,UFC on ESPN 26: Makhachev vs. Moises,2021,,,25,no_match,Año exacto
186831,En cumplimiento del deber,2021,Jorge Gaggero (hijo),935848,En cumplimiento del deber,2022,Jorge Gaggero,,75,no_match,Título exacto (100%); Año ±1; Producción Argentina
186848,Una mujer,2021, Jeanine Meerapfel,55836,Una mujer dulce,1969,Robert Bresson,tt0065152,15,no_match,Título parcial (60%)
186851,Legitima defensa,2021,Andrea Braga,901448,Legítima Defesa,2021,Pedro Fiuza,tt16226480,55,no_match,Título similar (94%); Año exacto
187887,Follower,2021,Damián Leibovich,805678,Followers,2022,Marcus Harben,tt7382842,45,no_match,Título similar (89%); Año ±1
189898,Vera,2021,Manuela Irianni,606954,Locuras de Verano,2020,Massimo Venier,tt10492998,15,no_match,Año ±1
102,Amazonas,2020,"Daniel Carrizo, Sebastián Ferrari",662647,72 Horas con una Tribu del Amazonas,2020,Pau Clavero,,25,no_match,Año exacto
208,Barcos de papel,2020,Fernando Duarte,739365,Un juguete de madera soñó con barcos de papel,2020,Mauricio Hernández,tt11034794,25,no_match,Año exacto
651,Después del silencio,2020,María Alché,964422,Beyond Silence,2020,Denise Oper,,75,no_match,Título exacto (100%); Año exacto; Duración similar (±2min)
2035,Viento norte,2020,Daniel Biondi,408764,Viento norte,1937,Mario Soffici,tt0201309,60,no_match,Título exacto (100%); Producción Argentina
3265,Los perros,2020, ,901027,La verdad sobre los perros,2020,Peter Chinn,,25,no_match,Año exacto
4311,Metamorfosis,2020,Mariano Cirigliano,964095,Metamorfosis,2020,Sandro David Arceo Espinosa,tt34573105,65,no_match,Título exacto (100%); Año exacto
4557,Regreso,2020,Marcos Montes de Oca,,,,,,0,no_match,Ningún candidato supera umbral mínimo
6237,Muñecas,2020,Lucía Palacio,741074,Érase una vez un muñeco de nieve,2020,"Trent Correy, Dan Abraham",tt13061790,35,no_match,Año exacto; Duración similar (±1min)
6985,Enero,2020,Gabriel E. Mora,670650,Enero en casa,2020,Pilar Seijas,,45,no_match,Año exacto; Producción Argentina
9453,La otra magia,2020,Leandro Bartoletti,639854,Las Hermanas Magicas,2020,Sven Unterwaldt Jr.,tt8875940,35,no_match,Año exacto; Duración similar (±3min)
9525,Transcendente,2020,Joaquín Alejandro González,1498091,voces transcendentes,,Dylan LaRay,tt37260425,15,no_match,Título parcial (65%)
9536,Inmortal Kombat,2020,María Onis,,,,,,0,no_match,Sin resultados en TMDB
9551,Transkultural,2020,Sofía Victoria Díaz,,,,,,0,no_match,Sin resultados en TMDB
9576,La última hora,2020,"Christian Delgado, Nicolás Testoni",682885,Última Hora,2020,Jesús García Llorena,tt12057084,40,no_match,Título parcial (79%); Año exacto
9580,Pasaporte alemán,2020,Yaela Gottlieb,,,,,,0,no_match,Sin resultados en TMDB
9592,Estratos,2020,Julián Galay,983944,Sobrevivir a las catástrofes. Las estrategias de la naturaleza,2020,,tt16728000,25,no_match,Año exacto
9596,Donde empieza la luz,2020,Juan Pedro Vallejo,,,,,,0,no_match,Sin resultados en TMDB
9597,"Covid Correspondence #1, Jeff and Sayaka, August 29th, 2020",2020,Jeff Zorrilla,,,,,,0,no_match,Sin resultados en TMDB
9598,4TRO V3INT3 X P3RRON3,2020,Raúl Perrone,,,,,,0,no_match,Sin resultados en TMDB
9612,Anunnaki,2020,Ernesto Rowe,1104099,Anunnaki,2022,Job Schaaij,tt27179777,50,no_match,Título exacto (100%); Duración similar (±1min)
9614,La evaluación,2020,Natalia González Steblak,1317088,La evaluación,2025,Fleur Fortuné,tt32768323,40,no_match,Título exacto (100%)
9651,La panelista,2020,Maximiliano Gutiérrez,679918,La panelista: el circo de la realidad,2021,Maximiliano Gutiérrez,tt13445528,75,no_match,Año ±1; Director coincide; Producción Argentina; Duración similar (±3min)
9653,"Mamá, mamá, mamá",2020,Sol Berruezo Pichon-Rivière,546121,Mamá te quiere,2020,Aneesh Chaganty,tt8633478,25,no_match,Año exacto
9678,Pájaros de papel,2020,"Federico Carlini, Germán Heller",50004,Pájaros de papel,2010,Emilio Aragón,tt1360822,40,no_match,Título exacto (100%)
9701,Luz distante - Capítulo 1 - Les desventurades,2020,Santiago Reale,,,,,,0,no_match,Sin resultados en TMDB
9723,Superficies,2020,Cristina Motta,704130,Superficies,2020,José Luis Peña,,65,no_match,Título exacto (100%); Año exacto
9732,Historias breves 18,2020,"Pilar Rüger Alonso, Samanta Bianucci, Cecilia Hauff, Gabriel E. Mora, Corina López Roach, Hernán Paganini",1286909,Historias breves 18,2019,"María Soledad Laici, Paula Romero Levit, Martina Matzkin, Manuela Martínez, Pedro Levati, Laura Huberman, Sonia Bertotti",,75,no_match,Título exacto (100%); Año ±1; Producción Argentina
9734,El color del jacarandá,2020,Corina López Roach,,,,,,0,no_match,Sin resultados en TMDB
9735,Impune,2020,Cecilia Hauff,591847,Cícero impune,2017,José Celestino Campusano,tt6789018,20,no_match,Producción Argentina
9738,Brown Sugar,2020,Albano Puliafito,37964,Brown Sugar,2002,Rick Famuyiwa,tt0297037,40,no_match,Título exacto (100%)
9739,Cuando los grillos cantan,2020,"Carolina Nussbaum, Dana Reiss",,,,,,0,no_match,Sin resultados en TMDB
9740,Cuerpas,2020,"Rocío Corsi, Florencia Collazo",551804,Este cuerpo me sienta de muerte,2020,Christopher Landon,tt10919380,25,no_match,Año exacto
9743,Mellán,2020,Manuel Ramos,,,,,,0,no_match,Ningún candidato supera umbral mínimo
9744,Memorias de mis miedos,2020,Delfina Freire,,,,,,0,no_match,Sin resultados en TMDB
9745,Órbita,2020,"Camila Crespo, Michelle Cherin",762841,Una órbita más,2020,Terry Virts,tt10619638,25,no_match,Año exacto
9747,Satana,2020,Sebastián Kogan,738458,Mord - Satanas,2020,Toby Wulff,,35,no_match,Año exacto; Duración similar (±4min)
9748,Un helado se derrite camino a Podestá,2020,"Clara Hernández Sardi, Deborah Silva Fernández",,,,,,0,no_match,Sin resultados en TMDB
9749,Yenka,2020,"Verónica Vargas, Solana Viton",,,,,,0,no_match,Sin resultados en TMDB
9750,Yukon,2020,María Laura Miramon,1096817,Trophy Fishing in the Canadian Yukon,2020,Michael Fowlkes,,25,no_match,Año exacto
9752,Correspondencia de David Nazareno para Annika Gutsche,2020,David Nazareno,,,,,,0,no_match,Sin resultados en TMDB
9753,Letters to Kuno: Second Letter,2020,Nicolás Turjanski,,,,,,0,no_match,Sin resultados en TMDB
9754,Segunda carta,2020,Eduardo Ecker,,,,,,0,no_match,Sin resultados en TMDB
9755,Distanciadxs,2020,Paula Arancibia Bravo,,,,,,0,no_match,Sin resultados en TMDB
9756,La olla,2020,Pablo Draletti,754467,La Olla,2019,Gilberto Polo Pacheco,,55,no_match,Título exacto (100%); Año ±1
9757,Hipócritas,2020,Luciano Nacci,600301,Los hipócritas,2019,"Carlos Ignacio Trioni, Santiago Sgarlatta",tt10337550,50,no_match,Título parcial (71%); Año ±1; Producción Argentina
9758,Lo de adentro,2020,Ramiro Santia,849156,Lo repetís hacia adentro con la fuerza de un trueno,2019,"Luján Montes, Luciana Foglio",,35,no_match,Año ±1; Producción Argentina
9759,Hugo B,2020,Gonzalo Albornoz,663607,"Hugo Blanco, río profundo",2019,Malena Martínez,tt9869942,15,no_match,Año ±1
9850,Juan Viento,2020,Carlos Farina,,,,,,0,no_match,Sin resultados en TMDB
9855,Daniel,2020,Tomás Horacio Vichachi,766633,Daniel,2020,António da Silva,tt12306714,75,no_match,Título exacto (100%); Año exacto; Duración similar (±2min)
9856,Comenzar la salida,2020,Aimee Mérida,,,,,,0,no_match,Sin resultados en TMDB
9859,aHORA un viaje al corazón de la violencia,2020,Sebastián Toba,,,,,,0,no_match,Sin resultados en TMDB
9860,Abrazos imposibles,2020,Sofía Medrano,,,,,,0,no_match,Sin resultados en TMDB
9861,47 m2,2020,"Luis Aguer, Tomás de las Heras",,,,,,0,no_match,Sin resultados en TMDB
9862,Gigantes,2020,Natalia Cano,767828,Pequeños Gigantes: Contra Viento y Marea,2020,Leandro Ezequiel Cerdá,,45,no_match,Año exacto; Producción Argentina
9863,Lo que nos contaron del amor,2020,Bianca Fidani,,,,,,0,no_match,Sin resultados en TMDB
9864,Todos los otros días no,2020,Ignacio Guggini,664413,365 días,2020,"Barbara Białowąs, Tomasz Mandes",tt10886166,25,no_match,Año exacto
9868,Engranaje,2020,Facundo Viñabal,,,,,,0,no_match,Ningún candidato supera umbral mínimo
9872,Autoretrato,2020,Catalina Saavedra,771316,Atual Auto-Retrato,2020,Moisés Pantolfi,,50,no_match,Título parcial (61%); Año exacto; Duración similar (±2min)
9873,Sopa de torcaza,2020,Sara Rayen Reyes,,,,,,0,no_match,Sin resultados en TMDB
9875,Lei,2020,Franco Blanco Lozano,596864,Abou Leila,2020,Amin Sidi-Boumédiène,tt9615278,25,no_match,Año exacto
9876,Porkus,2020,Francisco Aranda,,,,,,0,no_match,Sin resultados en TMDB
9889,Líbranos del mal,2020,Mario Córdoba,581526,Libéranos del mal,2020,홍원찬,tt12763920,55,no_match,Título similar (94%); Año exacto
9895,Consume,2020,Bruno Gradaschi,750427,It Consumes Me Whole,2020,Athena Kaseko,,25,no_match,Año exacto
9906,Humanidad,2020,Juan Cruz Oruezabala,,,,,,0,no_match,Ningún candidato supera umbral mínimo
9915,El cuerpo,2020,Nicolás Menna,697787,Mi cuerpo,2021,Michele Pennetta,tt12200444,30,no_match,Título parcial (78%); Año ±1
9923,Bienvenido a casa,2020,Matías Aguila,535404,Bienvenido a casa,2020,Hernán Jiménez,tt7364522,65,no_match,Título exacto (100%); Año exacto
9954,Anansi,2020,Gabriel Néstor Ghiggeri,770627,Anansi,2020,Gabriel Ghiggeri,tt11506818,75,no_match,Título exacto (100%); Año exacto; Duración similar (±1min)
9959,No está loco quien pelea,2020,"Luis Correa, Néstor Ruggeri",,,,,,0,no_match,Sin resultados en TMDB
9964,Mal del Plata,2020,Juan Carlos Capurro,,,,,,0,no_match,Sin resultados en TMDB
9967,Ay Antonia,2020,Antonia Ingrey,,,,,,0,no_match,Sin resultados en TMDB
9969,Papelito,2020,Sebastián Giovenale,863834,Papelitos,2020,José Terreros,,55,no_match,Título similar (89%); Año exacto
10013,Marquetalia,2020,Hernán Virués,1014133,Marquetalia,2022,Laura Linares,,60,no_match,Título exacto (100%); Producción Argentina
10015,Otra condena,2020,Juan Manuel Repetto,755339,La Nochebuena es mi condena,2020,Roberto Santucci,tt13354204,25,no_match,Año exacto
10019,3 ceremonias,2020,"Luis Rey, Eduardo Spagnuolo",,,,,,0,no_match,Sin resultados en TMDB
10021,La mujer de la foto,2020,Ciro Novelli,,,,,,0,no_match,Ningún candidato supera umbral mínimo
10023,Los niños de Dios,2020,Martín Farina,613583,Dios mío ¡los niños han vuelto!,2021,Michèle Laroque,tt11013468,15,no_match,Año ±1
10027,Las fronteras del cuerpo,2020,"Nahuel Vec, Mariana Belén Rodríguez, Nicolás Herzog, Mariano Raffo, Melina Terribili, Ana Fraile, Silvia Di Florio, Myriam Angueira, Víctor Cruz, Valentina Llorens, Mariana Russo, Andrés Habegger",,,,,,0,no_match,Sin resultados en TMDB
10052,Weekend Wars,2020,Lucía Dobal,,,,,,0,no_match,Ningún candidato supera umbral mínimo
